"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-21.1,-14.9,-14,-15,-1.8,7.5,11.3,8.4,5.1,-7.9,-14.7,-27.3
2007,-24.9,-17.7,-27.1,-9.7,-1.3,5.2,13.9,8.5,3.1,-9.6,-22,-24.9
2008,-16.2,-21.7,-23.7,-13.3,0.2,11.5,11.1,9,2.2,-6.8,-18.4,-24.1
2009,-21.5,-17.5,-19.1,-8.9,-1.4,6.2,14.2,13.2,3.9,-5.2,-18,-16.3
2010,-21.2,-17.3,-25,-17.8,-1.4,10.6,11.7,13.2,4.9,-5.4,-11,-22.9
2011,-26.5,-19.2,-19.3,-9.5,0.9,12.8,14.8,11.7,3.9,-6.8,-15.8,-18.5
2012,-22.1,-24.4,-22.3,-12.1,-2.5,12.3,17.2,9.8,4.7,-3.9,-14,-15.3
2013,-26.9,-19.2,-24.4,-11.5,1.9,8,13.8,9,3.6,-4.4,-14.4,-25.6
2014,-21.5,-25.3,-25.2,-11,-0.2,12.4,14,10.8,5.2,-6,-11.1,-27.4
2015,-27.7,-23.1,-18.5,-15.8,-4.2,7.9,10.1,6.8,2.7,-11.9,-20.6,-28.6
2016,-26.2,-20.9,-20.8,-9.6,-3.3,6.1,12,12.9,3,-9.6,-20.1,-26.6
2017,-23.2,-15.8,-18.4,-13.8,0.6,9.6,14.2,9.4,2.7,-6.7,-17.5,-28.8
2018,-28.7,-14.9,-20.3,-9.7,-3,5.8,9.6,10.2,2.5,-6.5,-12.4,-21.1
2019,-14.2,-28.4,-21.4,-10.5,-0.2,8.9,11.3,8.7,4.4,-7.4,-15.3,-25.7
2020,-14.9,-16.3,-11.9,-14,-1.3,8.3,12.6,10.1,2.6,-4.5,-8.4,-22.3
2021,-22.7,-12.1,-11.7,-13,-0.7,8.1,11,10.6,1.8,-4.9,-12.5,-17.8
2022,-20.8,-23.4,-11.5,-8.6,-1.4,8.8,11.3,9.5,3,-5.7,-13.6,-21.5
