"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-19.9,-11.2,-9.1,-10.4,1.4,8.2,10.5,7.6,5.4,-7,-14.5,-23.5
2007,-21.2,-12.4,-22.4,-4.8,2,6.7,13.7,8.3,4.1,-8,-19.8,-22.4
2008,-13,-17.2,-14.1,-6.3,4.5,11.4,11.4,8.8,2.4,-6.4,-17.8,-20.7
2009,-17.6,-13.4,-15.2,-4.1,2.2,8.4,14.3,13.4,3.7,-4.5,-17.5,-13
2010,-20.6,-12.8,-19.9,-10,2.3,12.8,12.5,13.3,5.5,-4.1,-10.1,-23.2
2011,-22,-15.3,-13.7,-5.8,3.8,13,14.6,10.9,4.2,-5.7,-13.7,-17.8
2012,-18.8,-15.4,-18,-6.6,1.3,14,16.7,9,4.4,-3.8,-14.5,-13.2
2013,-25.6,-15.6,-16.3,-6.4,5.3,10.4,12.8,9,4.2,-3.2,-15.6,-21.4
2014,-16.8,-19.1,-17.2,-5.9,3.2,12.1,14.4,10.2,5.3,-5,-11.9,-23.9
2015,-26,-17.2,-14,-9.7,0,8.7,10.3,6.6,3.3,-9.8,-16,-25.7
2016,-24.2,-15.6,-15.3,-3.9,0.4,7,11.7,12,2.8,-10,-17.8,-22.5
2017,-19.4,-11,-12.1,-8.3,3.7,10.4,12.7,8.4,2.9,-5.7,-17.5,-24
2018,-25.1,-12.9,-15.1,-5.4,0.4,6.8,9.2,9.6,2.7,-5.2,-11.8,-15.9
2019,-12.1,-22.7,-15.2,-4.9,3.2,9.6,11.1,8.3,4.6,-6.9,-14.6,-20.9
2020,-14.5,-12.9,-6.5,-9.8,2.3,8.5,12.5,9.8,3.9,-3.4,-6.8,-20.8
2021,-21.2,-7.1,-7.1,-7.8,3.2,8.9,11.5,9.7,2.6,-3.8,-12.6,-16.5
2022,-19.5,-19.1,-6.7,-4.4,1.9,10.4,12.1,9.2,2.5,-5.3,-14.1,-19.1
2023,-18.2,-14.5,-10.7,-10,3.1,7.7,12.1,10.5,1.4,-7.3,-18.5,-16.7
2024,-19,-16.5,-10.1,-10.4,5.1,8.7,13.7,12,2.8,-7.3,-10.2,-16.9
2025,-9.7,-19.9,-9.8,-3.5,4,10.9,12.5,10.3,4.4,-3.2,-13.3,-20.5
2026,-11.9,-10.6,-14.5,-2.6,3.9,14.3,13.1,10.1,4.7,-4.6,-11.9,-20.1
2027,-20.3,-13.5,-9.6,-4.7,3,11.3,13.6,8,3.6,-7.4,-12.7,-22.4
2028,-20.1,-20.6,-10.6,-4.9,3.8,8.1,10.9,11.5,3.7,-5.8,-15.2,-20
2029,-14.9,-14.2,-16.9,-6.5,3.2,9.1,12.3,10.4,4.4,-2.3,-10.1,-12.3
2030,-15.3,-9.4,-12,-10,2.1,10.5,14.1,15.5,6.2,-8.4,-16.5,-12.8
2031,-15.6,-10.7,-12.1,-7.8,3.7,15.2,12,10.9,2.7,-1.2,-8,-18
2032,-19.2,-15.5,-15.3,-9.6,1,13,9.8,7.1,3.5,-3,-10.8,-17.9
2033,-11.7,-8.3,-14.5,-6.3,5.5,12,13.2,13.2,3,-5.1,-11.8,-19.1
2034,-14.8,-14.3,-14,-4.3,5,9.6,14.3,13.4,4.3,-1.6,-11.6,-10.4
2035,-22,-11.5,-12.7,-2.8,7,15.7,14.9,10.2,6.3,-1.6,-9,-13.2
2036,-11.3,-8.8,-12.7,-8.2,4.8,15.1,10.2,8.9,5.9,-4.5,-7.3,-14.5
2037,-15.3,-16.5,-19.5,-9.2,3.1,14.3,13.9,10.2,2.9,-8.1,-10.5,-9.6
2038,-22,-12.4,-18.1,-2.8,5.2,15,11.2,8.5,3.9,-2.7,-7.3,-18.7
2039,-23.4,-12.1,-8,-5.2,5.7,16,13.4,7.3,2.6,-5.9,-6.2,-17
2040,-16.4,-12.8,-16.7,-5.9,5.2,10.3,16.6,11,3.7,-3.4,-7.1,-10.2
2041,-18,-9.7,-9,-0.3,6.1,14.2,15.1,10.8,5.4,-5.3,-13.9,-26.3
2042,-24.7,-21,-15.8,-8.1,3.2,14.1,18.1,10.9,4.1,-2.3,-12.3,-16.5
2043,-23.7,-14.3,-16.3,-2.5,7,18.1,16.6,11.2,5.7,-3.9,-10.1,-21
2044,-11,-12.2,-4.4,-4,4.8,17,16.1,12,5.4,-5.7,-7,-14.7
2045,-13.1,-11.4,-7,-8.9,5.2,13.7,16,10.4,4.4,-5.4,-9.6,-22
2046,-16.9,-7.6,-11.6,-9.1,1,9.2,13.4,10.4,2.7,-0.7,-12.5,-18.4
2047,-16.9,-16.5,-7.7,-5.3,5,11,13.4,12.6,7.1,-2.3,-10.6,-15.2
2048,-14.3,-17.5,-13,-2.1,7.4,13.3,12,9.6,5,-2.6,-10.1,-19.7
2049,-10.8,-11.2,-11.5,-5.5,4.8,13.4,12.5,11.5,7.3,-2.7,-12,-15.9
