"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-19.4,-13.1,-11.7,-12.8,-0.5,7.8,11.2,8.7,5.9,-6.1,-13.1,-25.8
2007,-22.8,-15.9,-24.8,-8,-0.5,5.6,13.8,8.9,4,-7.8,-19.7,-23.2
2008,-14.4,-19.1,-21.2,-11.3,1.2,10.8,11.5,9.3,2.9,-5.6,-16.8,-21.9
2009,-19.6,-15.2,-16.9,-7.1,-0.4,6.9,13.9,13.2,4.7,-3.7,-16.1,-14.2
2010,-19.7,-15.5,-22.5,-15.7,-0.3,11,12,13.2,5.7,-3.9,-9.4,-21.5
2011,-23.9,-17.1,-17,-8.1,1.8,12.6,14.3,11.8,4.8,-5.2,-13.6,-16.8
2012,-20,-22.1,-19.7,-10,-1.1,12.2,16.4,10,5.3,-2.6,-12.5,-13.4
2013,-24.6,-17.1,-21.2,-9.9,2.9,8.4,13.3,9.4,4.5,-3,-12.8,-22.4
2014,-18.7,-22.5,-22.3,-9.2,0.7,11.8,13.9,10.8,5.8,-4.6,-9.7,-24.8
2015,-26,-20.7,-16.3,-13.6,-3,7.9,10.2,7.4,3.6,-9.5,-18.6,-26.5
2016,-23.9,-18.7,-18.4,-7.4,-1.9,6.4,11.9,12.5,3.7,-7.9,-17.7,-24.2
2017,-20.9,-13.5,-15.3,-11.7,1.5,9.7,13.6,9.4,3.5,-5.5,-15.8,-26.6
2018,-26.5,-13.5,-17.7,-8.1,-1.8,6.3,9.6,10.4,3.3,-5.2,-10.5,-18.5
2019,-13,-25.4,-19.2,-8.5,1.2,9.3,11.3,9,5.2,-6,-13.4,-22.8
2020,-13.4,-14.5,-9.6,-11.5,0,8.8,12.7,10.5,3.9,-3.1,-6.5,-20.2
2021,-21.2,-10.2,-9.5,-10.7,0.6,8.5,11.4,10.8,3,-3.6,-10.8,-16.2
2022,-19.2,-21.3,-9.2,-6.4,0.2,9.3,11.8,9.9,3.8,-4.3,-11.9,-19.8
2023,-17.9,-15.8,-13.7,-14.6,0,6.7,12.6,11.3,2,-6,-17.6,-18.1
2024,-21.1,-21.7,-13.8,-13.9,2.6,7.6,13.5,12.1,3.5,-7,-8.3,-15
2025,-10.7,-24.1,-12.7,-7.4,2.1,10.3,12.4,11.2,5.2,-3.1,-12.1,-22.9
2026,-13.1,-15.6,-18.6,-6.2,1.3,12.5,13.4,10.5,4.9,-4.1,-11.4,-20.4
2027,-21.2,-15.6,-13.6,-9.7,0.9,10.2,13.6,8.7,4.4,-5.7,-10.7,-23.5
2028,-19.8,-22.1,-13.1,-7.4,1.3,7.7,11.3,12.6,4.2,-5.9,-17,-21.2
2029,-15.9,-13.4,-18.5,-8.9,1.4,9.1,12.7,11.3,5,-2.2,-9.9,-14.9
2030,-17,-11.4,-15.8,-13,-0.6,10.3,13.7,15.7,6.3,-6.9,-16.4,-16.2
2031,-15.9,-13.2,-14.6,-10.4,0.7,12.4,11.3,11,3.4,-1.5,-8.4,-18.8
2032,-19.1,-18.4,-18.4,-12,-1.3,11.3,10.5,7.8,3.6,-2.2,-10.5,-19.3
