"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-21.3,-5.4,-10.4,0.5,6.9,13.3,19.6,12.8,8.3,0.9,-15.2,-20.1
2007,-14.1,-10.4,-9,3.5,7.6,13.9,15.5,12.9,7.5,-3,-13.1,-19.1
2008,-21,-19.5,-18.5,-4.7,5.1,12.5,15.9,13.2,5.7,-3.8,-13,-20.8
2009,-23.8,-20.6,-14,-3.9,5.1,11.7,16.4,13.6,8,-0.7,-10.9,-15.2
2010,-18.1,-16.4,-11.2,-2.5,2.9,9.2,20.1,14.8,8.2,-2.9,-16.7,-25.9
2011,-28.7,-9.9,-5.9,-2.8,6.1,11.7,17.3,12.2,8.5,-1.9,-10.9,-11.9
2012,-20.4,-22.1,-10.7,-1.1,5.5,14.5,20.7,13.5,3.5,1.5,-15.9,-19
2013,-18.1,-9.9,-6.7,-0.4,9.6,16.4,16.6,15.9,7,-2.6,-14.8,-22.3
2014,-24.8,-16.7,-16.1,-6.6,10.5,16.1,16.3,11.7,6.1,1.7,-3.6,-20.4
2015,-21.9,-23.5,-7.1,-6.1,6,10.2,14.8,12.1,5.4,2.1,-10,-11.1
2016,-15.5,-13.6,-3.5,3.7,9,14.7,14.7,13.1,7,-1.2,-8.4,-20.1
2017,-11.8,-14.5,-14.9,-0.8,10.5,13.4,19.3,14.8,9.6,-0.5,-10.3,-14.3
2018,-9.3,-15.8,-2,-1.8,7.2,13,13.9,13,6.3,-1.1,-10.3,-12.4
2019,-22,-15.7,-3.4,-1.9,7.4,11.7,15.8,17.1,5.8,-7.6,-16,-22
2020,-20.7,-23.8,-14.2,-3.4,7.6,16.2,19.9,13.9,7,0.8,-5.4,-15.2
2021,-12.7,-9.6,-1.4,3.9,10.7,16.1,17.3,11.9,6.5,-3,-9.4,-19.1
2022,-19.8,-10.8,-10,-3.5,8.1,16.3,19.1,12.8,7,-5.2,-19,-15.3
2023,-8.8,-9.1,-13.6,-1.8,5.8,14.4,14,13.2,7.5,-1.7,-9.4,-16.2
2024,-26.8,-14.9,-7.7,-0.3,4.4,11.5,14,11.8,8.4,-0.9,-10.9,-8.8
2025,-24.6,-14.4,-9.4,-2.6,4.2,10.9,17.9,13.3,8.7,1.3,-8.8,-14
2026,-8,-17.3,-9.7,0,7.9,12.3,12.6,12,6.9,-0.5,-9.6,-19.7
2027,-16.1,-17.9,-4.5,-2.4,8.7,9.8,14.3,16,8.3,-5.7,-10.5,-15
