"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-18.5,-9.9,-17.9,-6.5,1.5,8.6,13.3,10.7,6.3,-2.6,-14.7,-21.1
2007,-17.1,-14.3,-20,-5.5,1.3,9.1,13,11,5.4,-3.9,-10.8,-21.5
2008,-23.6,-25.8,-25.5,-12.8,-0.4,6.3,12.3,10.3,4.2,-5.5,-13,-23.7
2009,-25.9,-24.3,-21.2,-13.9,-1.4,5.6,11,10.3,5.7,-3.8,-10.4,-15.6
2010,-15.2,-17.9,-17.4,-10.4,-2.9,5.7,13.6,12.3,6.5,-4.7,-15.5,-24.2
2011,-29.5,-15.4,-14.7,-9.1,0.6,8.6,13.3,10.4,6.9,-2.3,-10.1,-14.7
2012,-20.2,-25.9,-19.1,-13.1,-0.1,10.3,15.6,12.5,3.2,-1.6,-11,-19
2013,-20.6,-15,-13.3,-8.1,2.9,10.7,14.2,12.5,5.1,-3.4,-11.6,-21.7
2014,-23.3,-18.5,-23.1,-14,3.2,11.3,12.3,9.7,4.3,-0.2,-4.6,-19.8
2015,-19.7,-26.5,-13.4,-13.4,-0.5,5.6,12.3,11.3,4.7,-0.7,-7.6,-12.7
2016,-19.8,-14.5,-9.4,-3.7,2.7,11,12.1,11.5,4.9,-2.7,-8.3,-19.8
2017,-13.4,-13.6,-18.7,-8.4,2.1,8.4,14.3,12.5,7.5,-1.6,-7,-14.7
2018,-9,-17,-8.3,-9,1.1,8.3,12.2,11.5,5.3,-2.4,-8.7,-14.8
2019,-23,-24,-11.1,-10.2,0.5,7.3,12.8,13.6,4.7,-5.4,-17.3,-23.8
2020,-23.7,-26.9,-22.2,-11.8,1,9.1,13.6,10.6,4.6,-2.3,-7.1,-20
2021,-12.1,-13.8,-9,-5.3,4.2,12.5,14.6,10.6,4.8,-2.9,-9.2,-19.7
2022,-18.4,-11.9,-16.3,-12.8,1.4,10.4,13.6,10.8,5.8,-3.9,-15.4,-19.6
2023,-12.1,-13,-18.9,-8.5,-0.7,10.4,10.8,11,5.7,-2.4,-8.9,-17.9
2024,-26.4,-19.8,-13.2,-7.2,-1,6.9,11.4,10.2,5.7,-4,-9.6,-11.4
2025,-24.9,-18.8,-18,-9,-0.9,7.3,13.9,11,5.8,-0.9,-9.4,-15.2
2026,-9.2,-20.2,-16.7,-7.7,1.1,8.5,10,9.9,4.7,-1.7,-12.3,-17.8
2027,-18.3,-22.9,-10.6,-8.3,2,6.6,11.1,13.2,7,-3.9,-9.5,-17.3
2028,-22.2,-16.2,-18.4,-11.5,0,7.8,14,11.7,8,-3.8,-10.8,-21.9
2029,-18.3,-9.3,-14,-7.2,0.4,7.6,12.7,11.4,5.8,-3.5,-14.4,-23.9
2030,-22.6,-17.9,-24.1,-4.7,0.8,10.4,12.5,11.6,4.8,-3.4,-12.4,-20.2
2031,-12.1,-20.1,-17.4,-10.7,0.2,11.4,14.7,11.4,7.5,-2.2,-11.7,-13.7
2032,-15.5,-22.5,-10,-9.1,1.8,12,13.9,12.2,3.5,-4.9,-10.6,-15.2
2033,-16,-16.3,-14,-4.1,2.9,7.8,15.2,12.9,5.3,-3.5,-15.6,-20.1
2034,-15.4,-20.2,-16,-11,-1.5,6.8,9.3,10.9,5.3,-3.6,-15.7,-25.4
2035,-15.9,-15.5,-13.9,-9.8,-0.3,11,15.2,13.8,6.4,-2.1,-10.2,-12.5
2036,-9.4,-14.5,-10.7,-10.7,3.2,12.9,14.2,13.1,7.8,-2.8,-11.2,-9.7
2037,-17.1,-12.2,-19,-13.2,-0.1,7.9,12.6,9.4,4,-1.8,-9.3,-14.8
2038,-20.3,-19.3,-11.8,-11.3,1.9,9.2,10.2,10.4,5.4,-1.7,-10.1,-11
2039,-11.3,-14.9,-14.1,-10,3.2,10.7,14.3,10,6.3,-3,-5.9,-10
2040,-12.6,-11.4,-6.2,-8.1,0.2,8.9,16.1,10.7,5.9,-2.4,-9.1,-20.1
2041,-20.6,-12.4,-11.7,-11.3,2,11.5,12.5,12.1,7.9,0.1,-4.6,-16.4
2042,-14.9,-11.9,-15.3,-6.5,4.3,12.3,14.8,11.5,6.6,-1.4,-7.5,-17.3
2043,-18.4,-14.3,-16.6,-9.2,2.1,12,12.7,11.4,5.3,-2.8,-9.4,-14.3
2044,-15.5,-18.6,-16.3,-8.7,-1.5,8.6,13.1,10.5,5.2,-2.7,-9.4,-16.9
2045,-18.4,-10.1,-12,-8.1,-0.1,9.5,12.3,12.5,7.1,-3.9,-7.9,-11.6
2046,-14.9,-21.8,-15.4,-7.7,-0.1,10.1,14.7,11.7,5.9,-1.5,-9.2,-14.2
2047,-20.9,-14.8,-7.2,-10,0.7,9.9,11.4,12,7.9,-0.7,-5.5,-11
2048,-11.4,-9.6,-11.2,-8.7,4.7,10.3,12.2,13.1,6.2,-3.5,-7.3,-9.9
2049,-11.5,-22.6,-11.3,-5.8,3.9,9.3,13.5,11,6.2,-2.4,-6.4,-18.8
2050,-15.3,-14.1,-12.5,-8.2,1.1,9.4,15.4,14.3,7.4,-1.9,-6.8,-10.8
2051,-17.7,-18.9,-15.7,-10.7,3.9,12.9,14.1,11,5.2,-2,-3.8,-13
2052,-11.1,-19.8,-15,-9.7,-1.7,9.9,13.2,11.1,6.6,-2.7,-8.3,-18
2053,-17.9,-13.5,-18.7,-8.9,2.8,8.2,11.8,13.7,6.2,-2.7,-8.1,-8.9
2054,-15.8,-19.7,-17.4,-3.2,1.6,11.3,15.3,10.8,5.3,-4.2,-9.4,-14.2
2055,-13.8,-12.7,-6.2,-5.7,3.4,10.9,13.1,12.2,6.3,-2.8,-8.9,-19.5
2056,-24.9,-15.8,-11.4,-9.8,-0.1,7.2,13.1,12.8,6.3,-1.9,-8,-13.7
