"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2063,-14.7,-9.6,-7.7,-3.5,2.7,13.1,15.9,12.3,9.3,2.2,-3.6,-10
2064,-18.5,-12.8,-8.8,-5.2,6.4,10.7,15.5,16,9.3,-1.6,-5.8,-12.4
2065,-10.2,-9.1,-5.5,-1.8,2.7,14.1,17.7,16.3,9.4,1.6,-1.3,-12.7
2066,-8.5,-13.8,-5.1,-3.6,2.1,14.9,17.6,12.1,8.9,-0.9,-1.8,-8.5
2067,-8.9,-10.5,-7.2,-0.1,5.8,13.6,13.6,12.1,9,0.1,-1.3,-11.4
2068,-12.1,-10.3,-6.8,-0.8,6.8,14.1,18.1,17.3,11,1,-6.8,-11.2
2069,-10.2,-6.8,-6.5,-0.9,9.3,13,18.8,16.4,11.4,0.9,-2.2,-7.1
2070,-7.8,-15.3,-8.4,-3.2,9,13.8,15,17.6,13.1,-0.5,-4.2,-9.3
2071,-9.1,-7.2,-6.1,-2.6,7.6,13.3,19,13.8,8.9,-2.1,-6.9,-11.2
2072,-13.3,-12.4,-11.3,-3.6,5.1,15.3,19.2,14.2,9.3,-2.2,-5.5,-9.2
2073,-6.8,-9.4,-7.4,-4.5,3.3,13.7,18,14.2,11.4,0.9,-2.7,-9.8
2074,-9.9,-13,-5.8,-2,6.6,14.9,15.4,14.4,7.9,0.8,-1.3,-12.6
2075,-11.4,-10.7,-6.7,-1.6,7.8,14.6,19.4,15.8,9.5,-3.3,-6,-12.2
2076,-10.1,-14.8,-12.2,-2.4,5,14.4,20.2,14.8,9.8,-1.6,-5.7,-11.7
2077,-11,-10.1,-8.9,-3.1,6.7,15.3,16.9,15.1,11.2,-0.1,-1.5,-10.1
2078,-9.4,-14,-11.5,-1.2,7.7,14.6,18.2,13,9.5,3.9,-3.3,-7.8
2079,-11.6,-17.7,-13.7,-1.3,6.3,12.3,18.6,15.7,10.6,-0.7,-4.1,-10
2080,-13.8,-12,-6.7,-0.6,8.6,14.2,17.6,16.4,9.3,3,-3.1,-7.5
2081,-11,-9.8,-8.5,-0.8,6.5,11.2,15.2,14.7,10.5,-1.3,-1,-8.7
2082,-10.8,-6.8,-7.7,-3.8,4.5,14.3,18,16.2,9.4,1.6,-1.8,-9.3
2083,-9.4,-9.4,-7.1,0.1,6.9,13.3,15.8,15.4,10.4,1.3,-2.4,-6.8
2084,-9.9,-10,-5.4,-2.1,5.9,12.9,15.1,11.6,8.9,-0.2,-4.2,-7.8
2085,-12,-13.1,-7.4,-2.2,9.5,15.9,16.4,14.1,11,1,-2.5,-6.9
2086,-11.9,-10.5,-8.4,-3.8,5.9,15.4,18.8,15,10.9,2.6,-2.8,-12.3
2087,-8.6,-16.5,-8.5,-4.8,6.2,14.8,17.6,16.5,10.4,-1,-5.5,-12.2
2088,-11,-13.6,-10.1,-3.7,4.8,14.3,15.8,15.9,9,1.4,-0.8,-5.8
2089,-5.4,-8.7,-5.3,-2.3,3.7,11.4,20.8,18.6,11.1,-2.1,-1.8,-8.3
2090,-8.3,-7.6,-4,-2.6,3.9,15.8,15.5,15.8,11.6,3.6,-0.7,-9.1
2091,-9.6,-7.8,-3.2,-3.3,2.6,9.2,14.9,16.5,9.2,-1.8,-7.1,-8
2092,-4.1,-7.7,-3,3.3,8.9,16.2,19.2,18,11.9,0.2,-2.9,-7.1
2093,-7.8,-5,-3.2,2.3,9.7,15.4,19.7,17.4,12.9,2.8,-2.2,-8.8
2094,-11.8,-10.8,-6.6,-3.3,6,14.3,19.3,14.8,9.4,1.6,-4,-8.8
2095,-10.2,-9,-12.1,-5.2,5.8,15,18.8,15.4,8.1,0.3,-3.4,-7
2096,-9.1,-9.1,-6.9,2.5,7.3,15.3,19.8,17,11.1,0.4,-2.1,-9.3
2097,-9.2,-9.7,-3.9,1,9.5,14.7,21.6,16.2,11.9,4.5,-0.4,-5.7
2098,-6,-6.1,-3.8,0.5,7.2,16.6,20.7,18.1,13.5,4.7,0.4,-6.7
2099,-3.6,-5.9,-4.2,0.5,8.7,16.4,18.5,16.8,13.1,0.9,-3.2,-9.7
2100,-11.5,-9.8,-3.3,1.7,12.5,15.5,19.3,17.6,10.9,2.9,-3.3,-10.7
