"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-21.7,-18.9,-23.5,-12.2,1.7,10.8,10.6,8.7,5.4,-4.5,-15.5,-12.9
2007,-16.7,-17,-11,-3,2.6,10.6,12.4,10.8,3.7,-5.4,-11.5,-19
2008,-18.9,-20.8,-13.1,-7.8,4.1,10.4,11.4,9.8,3.1,-6.5,-17.9,-14
2009,-18.2,-19.6,-13.9,-4.6,2.7,10.5,12.3,8.6,4.7,-10.3,-12.6,-14.7
2010,-17.5,-17.3,-18.9,-9.9,4,8.7,10.7,9.5,6.3,-3.8,-12.9,-24.6
2011,-16.7,-20.4,-16.8,-10.3,-1.6,6.6,11.2,9.5,1.9,-2.4,-19.1,-23.8
2012,-18.8,-20.9,-23,-8.9,1.5,9,12.2,6.6,1.7,-6.7,-15.3,-19.6
2013,-20.3,-16.8,-12.8,-3.1,4,9.9,10.3,7.8,4.1,-8.5,-14.8,-14.9
2014,-15.5,-17.6,-20.4,-9.1,4.1,11.3,12.3,8.5,3.8,-9.2,-13.5,-17.5
2015,-18.7,-20.3,-17.3,-5.3,4.7,10.8,11.3,9.8,2.4,-9.1,-19.8,-16.7
2016,-26.8,-19.3,-12.7,-6.4,2.2,9.8,11.9,7.9,2.1,-9.3,-15.8,-20.8
2017,-17.3,-14.3,-12.5,-5.8,3,9.3,12.4,9.5,2.5,-7.1,-16.8,-17.6
2018,-12.2,-19.5,-17.7,-13.6,2.3,7.3,10.9,10,2.3,-4.7,-12,-13.9
2019,-15.8,-18.7,-15.9,-7,3.6,10.9,12.1,11.4,5.9,-9.2,-20.8,-14.9
2020,-19,-22.3,-13,-5.2,4.3,9.3,12.5,7.8,-0.1,-6.8,-10.3,-13.6
2021,-23.6,-23.7,-11.1,-8.1,3.7,9.9,13.4,10.4,3.5,-2.2,-16.7,-18.1
2022,-15.2,-13.3,-9.6,-6.7,4.9,11.2,13,9.7,4,-5.3,-19.1,-19.1
2023,-20.3,-21,-15.7,-9.3,3.8,9.5,13,9.5,3.8,-6.1,-16,-17.9
2024,-21.1,-19.6,-11.7,-9,2.6,9.5,11.2,9.7,3.1,-5.9,-17.1,-17.4
2025,-21.6,-26.8,-16,-8.1,2.2,9.2,12.1,8.8,3.6,-3.1,-10.3,-13.8
2026,-19.2,-21.4,-9.4,-5,3,11,12.9,7,3,-6.3,-11,-19.3
2027,-16.8,-18.9,-16.6,-4.4,3.9,11.3,12,9.1,6.1,-6.3,-16.4,-19.3
2028,-14.5,-15.4,-13.6,-6.3,2.3,8.8,11.3,10.5,3.8,-6,-17,-11.9
2029,-20.5,-15.9,-13.1,-6.2,2.6,9,13,7.1,3.4,-3.1,-10.2,-18.7
2030,-13.2,-17.2,-13.9,-3.6,1.6,11.6,12.3,8.2,4,-5.6,-16.2,-23.3
2031,-14.6,-15.3,-13.4,-7.4,0.6,10.3,13.2,9.3,5.4,-7.2,-15,-18
