"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2086,-10.6,-9.6,-12,-10.9,4.1,11.5,16.1,13.3,7.4,-1.2,-5.2,-10.8
2087,-9.5,-11.2,-14.5,-8,2.3,9.5,14.7,12.6,7.8,-3.1,-10.7,-15.5
2088,-10.2,-17.3,-20.4,-9.7,2,10,14.1,12.6,7.9,-1.5,-8.8,-10.4
2089,-10.8,-20.5,-17.2,-6.2,3.6,10.6,13.3,14.2,7.1,-2.1,-5.8,-10.8
2090,-15.1,-16.1,-13.1,-9.4,4.3,10.6,14.1,14.3,7.6,-0.2,-5.6,-12.5
2091,-7.8,-13.8,-11.1,-4.6,1.3,11,15.7,14,9.4,-2,-7.3,-11.9
2092,-11.8,-13.7,-11.1,-7.9,3.8,10,15.2,14.4,6,-2.9,-11.2,-10.5
2093,-13,-16.4,-9.6,-6.8,1.4,11.5,15.6,15,7.8,-3.1,-6,-9.5
2094,-15.3,-18.3,-12.6,-8.5,2,11,14.5,14,8.9,-0.2,-8.9,-12.1
2095,-12.2,-18.2,-10.9,-9,-0.2,8.1,11.6,11.3,6.5,-3.9,-9.7,-17.1
2096,-10.8,-15.8,-11.6,-9.4,1.7,9.9,12.4,14.2,6.8,0.7,-4.6,-6.3
2097,-12.3,-15.7,-18.6,-5.9,3.6,12.5,16.8,15.1,8.9,1.1,-5.5,-8.5
2098,-8.1,-19,-16.4,-8.9,3.1,8.5,15.3,13.6,7.5,1,-5.3,-13.6
2099,-14,-17.8,-19,-7.9,4.5,10.9,15.9,13.7,7.3,0.6,-1.3,-8
2100,-8.1,-11.2,-13.8,-7.1,3.6,10.5,14.6,14.5,8.6,-0.7,-5.5,-8.8
