"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-18.8,-13.7,-9.8,-2.1,6.4,13.6,16.5,12.8,5.8,-4.7,-7.5,-15.7
2007,-17.7,-18,-10.4,-2.2,6.8,12.7,13.3,12.4,6.1,-5.7,-17.3,-24.4
2008,-24.3,-13.6,-8,-2.9,8.2,12.6,15.2,11.3,7,-2.8,-15.1,-20.9
2009,-15,-11.8,-6.6,0.6,7.9,12.1,14.3,11.7,6.8,-3.4,-14,-17.9
2010,-13.5,-13.2,-11.6,-1,7.2,13.7,16.3,13.5,7.9,-2.1,-15,-19.7
2011,-14.4,-20.5,-7.3,-2.7,4.8,11.8,14.5,11.9,5.8,-3.3,-10.9,-16.7
2012,-13.1,-7.5,-12,-0.6,6.1,11.7,15.7,13.3,8.2,-2.9,-15.3,-14.1
2013,-17,-16.3,-12.5,-4.5,7.3,12.9,16.3,12.1,5,-4.1,-16.7,-14.2
2014,-16.4,-14.4,-9.6,0,8.1,14.1,16.1,13.8,6.2,-2,-15.5,-22.8
2015,-15.6,-11.4,-9.6,-3,7,13.7,16,13.3,3.6,-5.9,-11,-20.8
2016,-22.4,-11.9,-12.3,-3.1,5.7,11.6,16.6,14.3,5.7,-4.2,-9.6,-16.5
2017,-13.6,-12.9,-9.7,-3.9,9.4,13,17.6,13.6,7.9,-3.3,-14.3,-15.6
2018,-11.3,-15,-14.6,-7.6,5.9,11.7,13.6,13,6.9,-3.6,-10.5,-14.8
2019,-15.1,-16.8,-8.4,-5.1,6.2,12.1,15.5,11.5,5.8,-8.1,-14.1,-19.4
2020,-18.1,-12,-7.4,-1.2,9,15.2,16.3,12.9,8.7,-2.1,-5.1,-12.8
2021,-21.4,-15.2,-11.1,-4.6,5.8,11.6,15.5,12.2,4.8,-1.8,-9.9,-15
2022,-20.5,-13,-8.4,-1.9,8.4,14.4,14.5,13.8,5.3,-1.4,-8.4,-14.8
2023,-13.6,-15.4,-10.4,-1.2,9.6,13.1,15.2,12.5,6.2,-6.9,-9.6,-14.7
2024,-20,-8.3,-11.6,-0.4,7.1,12.6,15.7,13.3,7.9,-4,-10.4,-18.4
2025,-12.1,-16.2,-10.7,-5.8,7.1,13.2,15.4,12.6,6.4,-5.9,-11.5,-10
2026,-20.7,-15.5,-10.2,-2.5,5.7,12.1,14.4,13.3,7.7,-5.4,-12.1,-18.3
2027,-15,-12.2,-7.8,-2.1,6,14.3,16.3,14.4,6.6,-2.4,-10.7,-20.9
2028,-11.2,-9.2,-9.4,-3.1,7.9,14.9,15.3,13.2,5.9,-0.2,-14,-17.4
2029,-19.1,-17.5,-5.6,-1.6,7.7,12.9,13.3,13.9,5.7,-5.3,-11.5,-15
2030,-13.6,-12.1,-9.9,-0.7,7.2,13.4,14.2,12.6,7.5,-0.9,-8.6,-13
2031,-19.4,-20.1,-9.8,-0.5,7.2,12.7,16.6,13,8.6,-3.6,-16,-16.3
