"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2062,-7.9,-12.3,-10.6,-2.8,5.5,12.3,15.3,13.6,4.4,-5.9,-9.1,-8.8
2063,-11.1,-10.3,-5.6,-3.3,2.6,11.2,14.1,12.4,7.1,0.1,-6.2,-14.4
2064,-21.5,-18.9,-7.7,-6.4,4.7,13.4,15.5,12,6.8,-7.5,-11.9,-23.9
2065,-11.4,-14.9,-16.6,-4.6,2.8,12.7,13.4,13.1,6.9,-5.2,-8.5,-11.9
2066,-13.7,-17.5,-9.7,-3.5,4,12,13,12.4,3.8,-5.2,-6.7,-11.3
2067,-21.3,-20.6,-10.1,-7.8,4.1,11.2,13,12.4,4.3,-5.3,-10.3,-12.2
2068,-12.5,-18.7,-12.8,-9.5,4.6,12.3,14.3,11.9,5,-4,-15.1,-17
2069,-19.8,-14.7,-8.9,-7.9,4.4,11.5,13.2,10.9,4.9,-4.8,-12.7,-14.5
2070,-11.3,-10,-8.6,-2.9,4.1,12,14,13.1,6.6,-7.2,-12.8,-11.6
2071,-17.9,-21.1,-13.2,-8.4,5.3,12.9,14.3,12.7,5.2,-7.1,-16.4,-15.3
2072,-15.3,-11,-9.5,-7.6,4.9,12.5,13.1,11.9,5.4,-3.5,-9.9,-17.6
2073,-10.3,-10.1,-7.6,-9.6,2.8,12.4,15.1,13.1,7.8,-1.8,-8.1,-20.4
2074,-9.7,-15.4,-10.9,-5.1,5.5,12.4,14.2,13.9,6,-4.2,-14.2,-16.9
2075,-14,-12.7,-13.7,-8.4,4.3,10.1,13.9,12,4.5,-4.7,-12.3,-13.1
2076,-14.4,-17.9,-10.5,-6.6,3.4,10.6,15,12.2,6.4,-6.4,-9,-9.2
2077,-8,-7.7,-13.8,-6,5,12.3,14.2,12.9,5.8,-5.3,-10.1,-13
2078,-10.8,-21.5,-9.7,-8.8,3.7,9.1,13.7,13.1,6.4,-0.8,-13.2,-17.7
2079,-18.3,-22,-11.1,-10.9,6.5,12.3,13.6,11.8,5,-5.8,-8.5,-17.1
2080,-13.1,-12.3,-8.4,-2.2,4,11.4,15.7,14.4,6.7,-3.3,-10.9,-15.4
2081,-13.3,-19.5,-7,-4.4,5.6,12.5,15.1,11.3,5.7,-3,-7.9,-12.4
2082,-17.1,-10.7,-8.8,-4.8,4.2,12.6,16.2,13,4.9,-3.4,-9.4,-12.6
2083,-13.4,-13.2,-9.2,-6.6,2.7,11.4,11.9,10.5,4.9,-6.1,-10.4,-10
2084,-9.9,-18.2,-8.2,-4.4,5.1,13,15.6,14.8,7.7,-6.1,-9.9,-13.3
2085,-12.6,-12.8,-14.2,-5.3,4.7,14.4,16,13.2,5.3,-3,-8.8,-11
2086,-12.3,-8,-10.1,-7.9,6.2,12.3,15.8,12.2,5.8,-4,-7.2,-13.8
