"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,18,18,19,10,17,25,61,105,26,23,34,20
2007,22,20,14,19,16,21,66,100,44,32,35,14
2008,17,24,12,13,11,19,43,121,32,23,18,20
2009,25,15,16,15,12,29,55,71,38,29,33,20
2010,25,13,14,11,12,31,46,71,28,32,15,22
2011,25,15,13,10,14,29,49,72,51,70,30,17
2012,21,27,18,14,12,33,55,58,34,28,19,23
2013,14,23,12,21,8,21,20,72,33,23,30,30
2014,20,16,17,13,15,18,50,34,60,49,26,21
2015,31,10,15,18,16,26,53,55,57,47,30,27
2016,27,17,29,28,19,44,48,64,51,27,28,23
2017,23,21,13,13,9,40,48,63,43,39,25,25
2018,27,17,13,11,11,15,73,74,62,37,20,35
2019,14,18,25,17,6,28,32,67,54,41,35,21
2020,19,17,11,13,11,16,47,90,62,28,25,30
2021,18,25,16,16,16,23,26,80,39,63,52,24
2022,27,20,17,16,16,27,40,53,60,37,25,16
2023,29,10,9,23,7,36,63,63,16,37,22,24
2024,24,22,11,20,15,15,40,57,41,36,27,40
2025,24,18,20,11,8,29,59,62,66,21,28,36
2026,23,19,14,14,18,25,69,51,38,34,38,26
2027,34,18,18,25,13,17,55,89,43,37,29,14
2028,29,18,14,16,10,22,70,87,39,38,27,23
2029,34,10,19,13,20,38,63,34,40,52,38,40
2030,23,17,13,15,10,18,47,42,48,40,40,39
2031,13,18,12,16,13,40,24,53,50,35,23,42
2032,24,8,23,16,12,27,57,67,41,37,27,29
2033,21,25,17,21,13,33,43,84,38,38,30,33
2034,15,11,10,11,16,30,33,62,24,19,15,25
2035,14,17,16,17,8,36,45,41,32,32,23,17
2036,17,22,18,12,13,34,71,59,25,42,28,32
2037,31,10,15,13,13,34,43,44,39,40,22,13
2038,26,16,13,23,14,25,71,93,57,40,17,19
2039,24,11,29,16,20,26,61,59,36,39,42,30
2040,17,19,18,17,25,42,91,98,37,53,32,40
2041,21,18,18,16,23,41,56,98,63,37,41,29
2042,31,15,20,20,18,21,49,81,54,37,23,23
2043,21,15,14,26,15,18,49,57,57,49,38,15
2044,26,16,27,23,9,22,49,49,51,31,27,44
2045,28,19,20,23,24,25,40,141,71,33,24,23
2046,24,21,13,20,21,24,32,54,38,39,25,32
2047,23,34,14,25,14,16,60,86,52,36,38,16
2048,16,9,17,17,16,32,49,63,40,33,23,25
2049,30,22,15,21,14,24,29,78,26,60,39,28
2050,26,17,16,10,14,30,97,78,46,51,36,31
2051,18,18,14,16,11,18,52,66,54,27,32,47
2052,22,16,14,12,10,24,39,59,39,31,34,27
2053,17,18,15,23,18,19,37,89,41,38,27,14
2054,21,14,14,17,10,30,53,79,47,40,25,36
2055,28,21,14,30,21,27,62,52,32,38,35,23
2056,18,19,23,30,25,34,33,39,42,14,20,19
2057,17,19,12,16,21,18,47,78,83,61,37,27
2058,27,16,15,22,8,18,64,44,36,67,21,22
2059,29,19,23,20,17,44,22,39,45,36,33,22
2060,32,22,18,19,21,27,44,50,29,44,25,22
2061,27,18,13,20,14,21,59,87,38,29,26,24
2062,23,23,23,11,10,40,51,46,67,29,21,42
2063,30,38,13,14,18,22,46,71,71,46,37,21
2064,18,13,15,17,10,14,69,32,45,33,22,13
2065,30,13,12,16,19,16,40,37,28,36,33,24
2066,39,26,19,19,18,26,79,61,74,52,46,30
2067,23,13,24,13,14,28,61,63,53,45,36,30
2068,26,9,30,15,13,23,53,24,44,43,23,31
2069,14,20,21,24,27,20,70,60,27,40,31,46
2070,35,18,23,16,14,25,59,40,36,33,28,24
2071,15,14,16,15,10,16,41,67,47,27,12,16
2072,19,21,22,11,19,18,93,83,35,33,24,30
2073,27,26,19,21,29,13,54,61,56,39,41,17
2074,23,15,28,16,17,29,65,50,69,42,19,22
2075,26,18,15,22,23,28,36,72,42,44,22,23
2076,20,25,29,17,19,24,35,77,48,51,23,37
2077,32,26,26,21,10,21,49,110,34,47,42,37
2078,35,17,17,12,16,43,41,63,30,31,11,14
2079,25,14,14,11,11,19,55,74,67,69,29,26
2080,31,23,23,17,18,22,39,58,63,46,32,21
2081,21,11,24,19,10,35,65,116,54,30,18,26
2082,28,22,20,23,28,28,33,55,36,57,25,23
2083,28,18,20,23,15,27,50,81,56,25,29,37
2084,43,22,19,22,12,44,53,40,43,44,39,30
2085,30,28,17,19,27,29,36,62,39,45,36,18
2086,26,40,19,17,12,20,54,89,57,45,27,30
2087,24,17,25,23,24,24,36,74,61,67,25,27
2088,47,21,16,13,16,23,58,78,47,42,53,22
2089,26,21,13,17,20,38,67,56,70,50,56,41
2090,36,27,29,22,8,24,39,25,73,74,33,25
2091,35,18,13,20,27,28,65,59,65,63,30,18
2092,23,24,25,17,9,22,63,56,43,54,31,39
2093,16,19,18,17,18,23,57,96,96,34,33,25
2094,35,23,26,15,17,29,46,74,34,53,27,43
2095,46,11,22,15,25,35,84,101,60,24,25,18
2096,42,22,15,33,17,33,86,38,64,50,62,44
2097,17,10,17,19,12,23,24,43,73,53,49,34
2098,37,30,14,24,15,46,30,77,72,64,57,23
2099,29,12,20,17,9,22,35,110,86,57,73,40
2100,32,22,17,21,20,27,71,44,46,48,37,35
