"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,15,16,19,10,14,25,62,91,32,30,38,19
2007,21,19,12,15,14,24,57,96,48,31,23,12
2008,16,20,12,10,10,23,55,119,38,25,18,20
2009,27,11,16,12,11,26,59,78,36,30,30,22
2010,23,11,13,9,12,27,57,76,36,27,13,18
2011,23,11,13,9,10,32,54,63,54,63,27,15
2012,19,30,14,13,12,38,52,54,37,27,19,21
2013,12,19,11,16,11,24,20,85,32,22,25,32
2014,21,15,12,9,14,28,50,46,72,55,22,14
2015,29,9,13,16,14,23,50,56,51,45,26,21
2016,25,15,35,26,22,44,47,58,46,20,30,22
2017,21,19,13,12,11,42,49,78,39,36,22,21
2018,27,15,10,8,12,17,74,73,63,31,19,31
2019,16,16,28,17,6,29,50,56,60,44,35,21
2020,16,13,11,13,11,17,55,114,71,28,23,29
2021,18,25,18,13,15,27,28,76,39,65,52,22
2022,22,19,17,10,16,21,46,64,57,37,26,16
2023,28,8,9,19,7,30,61,69,17,30,25,23
2024,18,22,12,20,16,15,39,64,44,29,29,34
2025,19,15,18,7,8,32,57,60,74,19,24,34
2026,19,19,14,17,23,20,57,53,34,32,39,22
2027,32,17,16,22,9,17,53,102,48,33,28,14
2028,28,18,12,13,9,27,64,90,34,40,20,20
2029,31,8,18,13,22,38,60,40,40,48,43,36
2030,23,16,13,13,13,25,41,57,56,42,33,32
2031,11,15,10,15,14,40,26,70,64,37,19,31
2032,19,8,22,12,9,32,46,77,43,32,24,22
2033,19,22,17,18,12,35,42,92,36,41,30,31
2034,13,12,8,8,16,32,28,74,23,20,16,24
2035,14,19,16,18,10,43,50,51,40,30,25,14
2036,12,18,17,9,12,35,66,76,31,36,28,26
2037,24,7,14,12,14,30,44,39,51,44,17,13
2038,24,16,11,17,16,32,68,98,59,46,14,17
2039,27,7,31,12,22,29,59,69,39,47,44,33
2040,18,19,19,14,27,44,82,94,39,46,26,37
2041,21,19,18,14,22,37,55,107,62,34,32,27
2042,28,15,20,19,20,20,48,99,50,41,23,19
2043,17,14,14,20,18,20,53,51,54,45,33,15
2044,24,16,24,20,11,29,51,49,54,28,25,45
2045,28,20,21,26,20,20,46,123,93,26,20,23
2046,23,21,13,16,15,25,42,68,49,35,19,25
2047,19,32,13,20,15,18,65,79,46,37,34,20
2048,14,9,18,10,18,42,52,57,36,30,24,24
2049,24,19,12,19,17,19,38,71,28,51,40,25
2050,21,18,16,14,16,32,102,93,54,53,35,22
2051,14,17,14,12,13,20,55,55,60,33,31,37
2052,21,17,15,11,16,30,41,51,38,32,36,25
2053,14,13,15,27,20,23,45,98,41,41,25,21
2054,25,12,12,16,11,34,59,77,48,33,20,33
2055,29,16,12,30,27,32,57,71,34,44,32,22
2056,16,17,23,30,24,32,34,32,47,11,21,15
2057,18,18,10,11,17,16,60,70,81,56,33,29
2058,28,17,17,24,10,19,59,45,42,52,22,20
2059,25,17,25,20,20,40,32,57,43,29,32,20
2060,33,19,18,18,21,20,39,53,33,50,26,23
2061,22,13,10,18,10,24,63,89,55,30,25,23
2062,22,19,19,12,10,38,49,51,73,32,22,40
2063,26,38,14,14,18,28,54,82,80,46,39,17
2064,14,11,15,10,12,15,76,38,51,37,26,11
2065,30,11,11,13,15,20,44,43,28,32,29,22
2066,35,27,18,20,18,22,73,73,67,58,50,29
2067,15,10,22,12,12,29,62,68,55,45,40,29
2068,23,7,31,12,15,22,43,24,46,44,13,24
2069,11,17,21,19,28,21,69,50,25,46,23,45
2070,38,20,21,16,18,25,50,48,43,37,25,23
2071,15,12,14,14,10,16,44,73,45,25,9,14
2072,20,22,22,7,19,18,88,93,38,34,19,25
2073,26,28,19,17,27,17,45,59,71,41,32,15
2074,22,14,25,12,23,28,59,43,57,43,21,22
2075,22,15,17,20,27,38,31,73,35,48,19,23
2076,17,24,32,14,15,26,42,68,49,47,23,36
2077,30,24,28,22,7,28,41,131,47,47,31,33
2078,39,17,16,12,15,40,58,75,30,35,11,14
2079,24,11,15,6,11,18,47,70,71,67,30,31
2080,32,20,20,18,14,23,51,76,71,38,23,18
2081,21,10,26,18,11,26,51,95,52,32,21,29
2082,22,23,18,25,30,21,35,54,41,59,23,21
2083,26,16,21,20,13,29,46,98,69,24,26,39
2084,35,14,21,24,11,37,55,54,45,33,43,27
2085,24,24,14,17,29,31,42,78,40,49,39,18
2086,27,34,16,16,13,22,60,80,64,47,34,26
2087,24,21,21,25,25,30,35,72,58,54,24,22
2088,49,19,14,10,16,25,52,63,53,40,52,24
2089,20,18,11,15,23,37,52,62,65,48,41,32
2090,31,24,32,21,9,33,45,36,66,69,25,19
2091,36,13,13,19,23,34,53,68,80,53,27,19
2092,22,23,27,16,11,25,61,75,40,47,25,33
2093,21,15,17,14,18,34,55,103,92,29,28,19
2094,29,24,25,14,17,32,39,74,32,60,20,38
2095,41,12,26,15,29,33,82,99,64,20,16,12
2096,36,21,15,33,18,32,79,46,72,54,53,50
2097,18,11,17,21,15,17,24,52,76,53,50,36
2098,35,25,11,25,20,44,38,93,83,58,52,20
2099,31,10,15,18,11,20,41,96,90,52,56,36
2100,35,21,14,20,19,30,79,44,54,47,39,33
