"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-26.4,-23.4,-22.9,-13.8,0.1,8,12,8.3,0,-13.6,-19.6,-20.8
2007,-28.9,-27.6,-18.4,-13.2,-3.5,11.4,15,7,1.4,-8.5,-16.5,-18.1
2008,-19.3,-24.4,-18.3,-20.4,-1.9,10.4,11.6,8.9,1.9,-6.4,-14.2,-28.6
2009,-27.8,-18.5,-24.2,-13,-0.9,8.4,13.2,9.2,1.4,-10.3,-13,-15.6
2010,-18.5,-31.3,-23.1,-11.5,-0.1,9.1,10.4,9.6,3.4,-7.8,-11.2,-19.3
2011,-26.1,-22.5,-21.5,-11.2,0.1,8.7,14.2,10.6,2.2,-9.6,-19.2,-26.6
2012,-21.6,-28.9,-27.3,-13,-0.2,10.6,12.9,8.2,1.4,-10.8,-13.3,-22.4
2013,-21.9,-31.3,-23.8,-20.9,0.8,10.3,13.2,11.9,4.2,-8.6,-14.3,-27.9
2014,-24.8,-22.1,-14.4,-10.1,1,11.5,14.8,10.2,2.4,-10,-22.8,-21.9
2015,-30.8,-30.7,-16.9,-12.9,-1.2,8.6,10.2,6.2,0.1,-12.3,-18.2,-27.2
2016,-22,-31.9,-26,-12.8,-1.1,7.1,11.6,8.3,4.9,-7.6,-19.7,-23.3
2017,-24.1,-23.7,-21.2,-10.3,-1.4,10.2,13,8.7,5.4,-10,-22.7,-29.4
2018,-24.4,-29.5,-26.7,-14.4,-1.1,9.4,10.8,8.9,1.2,-8.2,-16.7,-22.5
2019,-20.5,-26.1,-20.1,-12.1,-4.2,6.4,10.6,11.8,2.6,-13.1,-18.4,-19.1
2020,-28.3,-23.4,-21,-12.3,-1.8,7.9,12.2,6.1,1.5,-6.8,-15.2,-17.3
2021,-21.1,-26.1,-18.6,-9.2,-3.1,10.3,11.5,8.4,3,-9.3,-11,-24.9
2022,-18.8,-27.2,-21.5,-13.3,-1.7,8.3,10.3,8.6,2.7,-10.4,-21.8,-20.9
