"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-21.9,-18,-17.3,-8.8,3.2,8.1,11.6,9.4,1.4,-10.2,-15.6,-15.8
2007,-23.4,-22,-12.3,-8.3,0.3,11.7,14.7,8.4,3.2,-5.1,-12.6,-13.2
2008,-14.6,-18.5,-11.4,-14.9,1.9,10.7,11.9,9.1,3.9,-3.3,-9.7,-24.9
2009,-23.4,-14.1,-18.9,-6.8,2,9.5,12.6,9.3,3.2,-6.2,-9.7,-11.2
2010,-14.2,-26,-15.9,-6.4,3.2,9.8,10.9,9.8,4.9,-4.8,-6.8,-14.7
2011,-20.2,-16.1,-13.5,-5.3,3.6,9.7,14.5,11.5,3.4,-5.1,-14.4,-21.9
2012,-17.8,-24.1,-21.8,-9.2,3.7,10,13.5,9.1,2.9,-7.7,-9.4,-16
2013,-17.9,-26.4,-17.7,-13,3,10.7,12.8,12.1,5.5,-5.2,-10,-23.8
2014,-20.5,-16.2,-9.1,-4.7,4.4,12.2,14.5,11.1,4.4,-6.8,-17.3,-17.8
2015,-26.4,-24.1,-11.1,-7.1,2.1,9.1,11.4,7.2,1.8,-8.7,-12.3,-20.7
2016,-17.4,-26.8,-20.1,-7.6,2.3,8.6,11.7,9.5,5.9,-4.8,-14.9,-18
2017,-20.6,-19.1,-15.3,-5.2,2.7,10.6,12.8,9.7,6.8,-7,-17.5,-25.1
2018,-20.8,-25.1,-21.5,-9.8,1.2,9.2,9.8,9.5,2.7,-5.3,-10.9,-17.6
2019,-15.3,-19.9,-14,-7.3,-0.1,7.6,11.7,12,4.1,-9.9,-12.9,-14.4
2020,-22.7,-19,-15.7,-7.6,0.5,8.8,12.2,6.8,3,-3.7,-10.7,-12.8
2021,-16.4,-18.8,-12.5,-5,0.7,10.8,10.8,9.1,5,-4.8,-6.8,-17.9
2022,-13.3,-22.2,-15.2,-7.8,0.8,9.2,10.8,8.6,3.7,-7.5,-18,-17.1
