"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-19.6,-15,-16.5,-4,3.5,11.5,12.1,7.3,4.6,-7.3,-13.5,-18.4
2007,-16.4,-17.6,-9.8,-7.4,3.7,10,12.5,9.4,6.1,-4.4,-12.5,-13.8
2008,-17,-17,-10.2,-7.9,3,10.5,12.8,10.7,7.1,-3.4,-11.6,-14.1
2009,-21.7,-14.2,-9.3,-0.8,4.9,12.7,13,11.6,5.7,-5.3,-13.8,-18.5
2010,-10.5,-19.6,-13.3,-3,5.7,12.5,12.5,11,3.7,-7.6,-13.6,-22.1
2011,-12.9,-15.2,-13,-2.6,3.3,10.3,13.7,9.8,2.6,-8.4,-11.9,-14.1
2012,-19.5,-20.2,-11,-5.1,4.5,11.1,13.4,10.7,2.8,-7.5,-13.2,-13.7
2013,-20.5,-22.1,-15.3,-2.7,4.9,12.7,13.8,11,7.2,-3.1,-5.2,-11.3
2014,-13.2,-18.9,-19.6,-3.7,5.1,10.6,13.7,10.6,2.6,-5.7,-11.6,-11
2015,-14.9,-22,-13.8,-8.1,3.1,9.3,12.4,10,4.4,-4,-8.5,-18.8
2016,-14.1,-14.5,-8.8,-2.8,6.3,14.4,16.5,13.4,6,-4.7,-9.9,-13.1
2017,-16.4,-15.7,-10.1,-4.8,3.6,11.9,14.4,11.7,5.3,-7.3,-8.2,-9.6
2018,-14.7,-12,-10.7,-1.5,5.4,13.9,13.6,9.1,0.7,-7.7,-10.5,-11.3
2019,-12.6,-13.5,-15.6,-6.7,5.5,14.3,13.8,11,6.1,-5.9,-9,-12.6
2020,-13.5,-12.9,-11.5,-7.1,1.1,11,13.9,12.4,4.9,-5.9,-11.9,-20.2
2021,-22.7,-15.8,-15.4,-7.6,2.7,11.3,12.1,8.4,4.6,-8.4,-15.1,-13.6
2022,-15.3,-13.5,-7,-8.1,5.6,12.7,13.9,9.8,5.3,-7,-9.9,-16.1
2023,-16.4,-8.8,-8.9,-8.8,5.7,13.5,14.8,10.7,6.8,-4,-13,-17.3
2024,-17.6,-12.5,-16.2,-6.6,5.9,12.9,15.1,12.2,6,-6.1,-14.1,-13.7
2025,-17.2,-15.8,-9.9,-7.8,4.4,12.9,12.9,12.1,4.9,-4.1,-8.6,-13.6
2026,-13.9,-13.7,-9.7,-0.4,8,14.3,15.2,13.1,7.9,-3.7,-3.5,-13.1
2027,-10.6,-14.6,-13.2,-0.7,5,12.6,16.2,14,5.2,-5.4,-8.1,-22.6
2028,-20,-15.6,-19.2,-4.9,3.8,12.5,13.9,10.3,6.2,-1.9,-14.3,-17.6
2029,-15.7,-15,-13.8,-0.8,5.2,12.1,14.6,10.1,3.4,-6.1,-8.7,-10.5
2030,-14.6,-16.8,-10.4,-1.4,8.8,12.5,16,14.1,7,-4.2,-10.4,-15.7
2031,-16.2,-18.1,-14.5,-9.3,3,12.1,12.9,11.2,5,-5.5,-14.1,-16.6
2032,-17.6,-15.3,-9,-4.6,4.1,12.7,14,13.3,7,-3.9,-11.3,-11.9
2033,-13.1,-13,-9.7,0.2,3.8,12.5,15.6,10.6,3.8,-5.6,-10.8,-17.4
2034,-14.2,-20.1,-13.9,-7.7,0.4,11.8,12.8,9.7,3.5,-5,-12.1,-14.4
2035,-12.5,-12.2,-11.4,-2.9,7.2,13.7,14.7,13.9,7.9,-1,-6.6,-10.6
2036,-15.5,-11.5,-9,-2.1,8.1,13.5,17.1,11.4,7.4,-2.9,-12.5,-14.8
2037,-15.9,-10,-9.5,-4.5,5,13.7,16.4,12.4,5.5,-4.7,-8.7,-17.8
2038,-8.8,-13.7,-10,-2.3,7.3,13.7,15.4,12.8,7.4,-4.2,-9.2,-8.9
2039,-10.7,-14.7,-3.8,-3.2,6.7,13.9,14.1,12.9,5.2,-5.4,-9.9,-11.9
2040,-20.9,-13,-11,-5.3,6.7,16.1,15.5,11.6,6,-4.5,-8.7,-13.2
2041,-10.7,-14.7,-6,-2,7.4,15.7,15.4,10.7,7,-3.8,-7.7,-12
2042,-11.1,-12.7,-14.6,-4.4,5.9,14.7,16.2,13,6.4,-5.8,-10.3,-14.1
2043,-11.6,-11,-13.6,-3.4,5.5,14.5,15,11.2,8.5,-3.3,-8.5,-10.4
2044,-9.4,-10.2,-3.4,1.8,5.9,15.5,17.4,12.7,7.2,-2.8,-10.3,-9.6
