"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-20.2,-15.9,-17.8,-7.2,1.2,9.2,11.1,7.9,6.6,-2.9,-11.6,-16.7
2007,-15.5,-21.1,-12.4,-10.7,1,8,11.8,9.6,6.8,-2.8,-11.9,-14.3
2008,-17.5,-19.7,-13.6,-10.7,1,9.2,12.1,11.7,8.1,-1.3,-7,-12.4
2009,-20.5,-17.4,-12,-3.6,1.3,10.2,12.5,12,6.6,-2.3,-10,-16.6
2010,-9.9,-22.2,-15.7,-5.6,3.5,10.5,12,12,5.7,-4.1,-9.3,-20.3
2011,-14.3,-15.7,-14.4,-5.5,1.6,8.4,13,10,4.8,-4.8,-8.8,-14.7
2012,-17.7,-21.6,-13.9,-8.3,1.7,8.8,12.3,11.2,4.7,-3.1,-8.8,-13.4
2013,-20,-22.8,-17.5,-5.7,1.7,10.1,13.6,11.9,8.9,0.3,-4.1,-9.4
2014,-14.8,-22.3,-21.8,-8.7,2.7,8,12.8,11.3,4.5,-1.9,-9.7,-9.8
2015,-15.5,-22.9,-15.6,-11.3,0.5,7.2,11.3,10.2,6.9,-0.8,-7.1,-16.5
2016,-15.3,-17.1,-11.3,-4.6,4.1,12.4,15.8,14.2,7.7,-0.5,-6.6,-9.8
2017,-14.6,-18.8,-12.1,-7.5,-0.2,9.8,13.8,13,8,-2.4,-5,-8.1
2018,-13.9,-14.1,-12.4,-4.7,2.3,11.2,12.6,10.3,3.7,-3.5,-7,-10.4
2019,-12.8,-13.8,-18.1,-11.3,2.6,11.5,12.7,11.6,8.2,-2.1,-7.2,-10
2020,-14.9,-14.6,-14,-8.9,-1.1,9.2,13.8,13.7,7,-1.7,-8.8,-17.1
2021,-20.1,-20.8,-16.1,-8.6,1.2,8.9,11.7,9.5,6.6,-4.5,-12.4,-12.6
2022,-16.3,-14.4,-9.6,-9.8,4.2,11.1,12.9,10.7,7.4,-2.6,-8.7,-14.9
2023,-16.6,-10.1,-10.8,-10,3.5,10.3,14.4,12.2,8.1,-0.3,-9.8,-15
2024,-18.7,-13.4,-16.5,-8.8,3.2,10.4,14.3,13.2,7.6,-2.2,-10.2,-12.7
2025,-19.4,-17.7,-14.1,-10.4,2.1,10.7,12.3,12.5,7.3,-0.4,-6.2,-11.9
2026,-14.3,-17,-12.4,-3.8,5.2,11.5,14.6,14.1,9.7,-0.1,-0.6,-10.4
2027,-10.9,-15.6,-14.7,-4.1,2,9.5,15.6,14.7,7.9,-1.7,-5.5,-20.8
