"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-17,-12.6,-12.4,1.2,8.2,13.7,14.4,10,7.3,-5,-11.7,-16.9
2007,-14.8,-13.3,-5,-1.4,7.4,13.1,14.9,12.4,9.4,-1.2,-9.6,-11.9
2008,-15.7,-12.8,-4.5,-2.3,7.3,13.1,15.6,13.4,10.7,0.6,-10,-12.8
2009,-20.5,-10.4,-4.6,4.5,10.3,16.1,15.4,14.5,8.8,-2.6,-12.3,-17.4
2010,-9.4,-14.3,-8.4,1.4,9.6,14.9,14.9,13.7,6.8,-4.4,-13,-20.3
2011,-10.9,-11.3,-8.2,2,7.4,13.1,16.1,13.1,5.9,-5,-9.8,-12
2012,-18.9,-17.1,-6.9,1.1,8.6,13.8,16.5,13.6,6,-5,-11.7,-12.3
2013,-18.9,-19,-9.9,2.1,9.2,15.3,16.5,13.7,9.8,-0.4,-3.4,-10.7
2014,-11.2,-15,-15,2.2,8.5,13.1,16.5,13.2,5.5,-3,-9.6,-10
2015,-12.4,-18.9,-9.9,-2.7,7.4,12.1,15.2,13.6,7.3,-1.1,-6.3,-18
2016,-12.3,-10.7,-4.5,2.2,10.6,17.2,18.7,16.1,9,-1.9,-8.6,-12.9
2017,-16,-10.8,-6,1.4,8.2,14.3,17.1,14.2,8.2,-5,-6.8,-8.9
2018,-14.3,-9,-6.7,4.2,10,17.4,16.8,12.6,3.5,-4.9,-9,-9.2
2019,-10.9,-10.4,-10.1,0.4,9.8,17.5,16.6,14,8.8,-3.6,-6.7,-12.4
2020,-11.7,-9,-7.2,-1.7,5.3,14.1,16.2,14.8,7.3,-3.8,-10.3,-19.8
2021,-22.5,-12,-11.3,-2.5,6.9,14.4,14.9,11.2,7.3,-4.8,-12.7,-11.5
2022,-13.4,-10.1,-2.6,-2,9.6,15.3,16.4,12.5,8.3,-4.5,-7.7,-14.5
2023,-15.3,-5.7,-4.4,-3.7,9.8,16.2,17.6,13.5,10,-1.3,-11.4,-16.1
2024,-15.2,-9.7,-13.3,-1.2,9.8,15.7,17.7,15,9,-4.1,-13.2,-12.9
