"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-19.7,-22.9,-13.7,-13,2.1,10.5,12.9,12.5,1.4,-8.2,-15.6,-20.9
2007,-20.3,-16.4,-20.8,-9.2,0.8,11.1,14.1,9.9,5.6,-5.2,-12.2,-16.2
2008,-18,-19.3,-17.5,-11,-1.5,10.1,14.3,9,7.7,-5,-10.3,-13.7
2009,-15.4,-20.1,-15.4,-4.4,1.1,11.5,15.5,10.8,5.6,-3.3,-11.7,-13.9
2010,-19.7,-21.2,-15.7,-9.1,-1.3,10.8,12.8,10.6,4.5,-7.7,-20.2,-18.7
2011,-23.4,-24.8,-17.1,-10.9,-3.9,10.3,13.3,10.1,4,-5.6,-12.8,-18.3
2012,-20.3,-20.9,-18,-13.5,2.8,10.3,13.4,8.8,5.4,-7.4,-13.6,-20.5
2013,-12.6,-29.7,-18.5,-11.4,1.1,10.1,13,10.9,4.4,-5.3,-14,-18.1
2014,-14.7,-26.1,-13.6,-12.4,2.6,11.9,13.1,8.7,4.5,-4.8,-12.9,-19.1
2015,-20.2,-17.7,-16.7,-4.7,1.5,12.1,13.6,11,4.5,-6.3,-13.4,-14.5
2016,-22.1,-26.5,-19.1,-11.1,-0.9,11,12.7,10,6.4,-6.2,-13.6,-24.7
2017,-26.8,-26.6,-12.9,-14.2,0.4,8.5,14.9,13.2,5.5,-6.7,-18.1,-18.5
2018,-16.7,-17.7,-15.4,-9.3,1.9,10.9,13.8,10,6.6,-6.3,-10,-18.6
2019,-20.1,-21.5,-22.8,-5.1,2.8,11.8,16.4,13.9,4.8,-1,-10,-14
2020,-13.8,-17.9,-12.7,-8.4,2.7,11.4,14.2,14.2,5.5,-2.1,-11.7,-22.3
2021,-14,-18.9,-15.7,-6.7,3,10.1,14.4,9.8,5.2,-0.6,-11.1,-16.8
2022,-22.2,-18.7,-16.4,-5.1,4.1,12.4,12.6,12.2,4.4,-5.2,-9.1,-13.5
2023,-15.6,-19.1,-16.1,-10.2,1.6,8.2,13.7,10.8,6,-5.7,-12.3,-22.8
2024,-26.2,-21.2,-22.4,-9.1,3.4,11.5,14.2,9.1,4.3,-5.3,-14.2,-18.1
2025,-22,-18.5,-15.7,-7.7,3.3,11.9,13.9,8,4.6,-6.3,-8,-16
2026,-22.1,-23,-17.9,-13.2,1.6,11.2,14.3,10.4,5.6,-3.1,-11.5,-17
2027,-23.9,-22.6,-19.6,-9.3,4.1,12.5,11.9,11.6,6.7,-3.4,-10.4,-18.3
2028,-13.5,-18.7,-18.1,-12.4,3.4,11.1,12.5,10.7,4.3,-6.5,-11.1,-18.8
2029,-24,-21.1,-18,-10.9,3.3,12.1,14.2,11.1,4,-4.5,-9.5,-13
2030,-18.9,-20.4,-14.3,-12.2,-1.4,9.3,13.7,11.9,3.3,-3.5,-11.9,-15.5
2031,-20.8,-18.8,-19,-6.3,2.3,13.2,12.3,12.1,5,-5.3,-15.3,-15.7
2032,-21.8,-20.5,-11.4,-8.9,3.5,11.8,14.9,11.2,6.4,-4.5,-10.9,-14.2
2033,-16.6,-17.2,-15.7,-10.3,3.7,13.8,11.6,10.6,6.8,-6.3,-8.1,-13
2034,-16.2,-20.1,-14.9,-8.1,4.6,13.4,17.4,11.5,7.8,-4.2,-9.8,-13.8
2035,-18.7,-15.3,-18.9,-11.1,2.8,10.9,12.5,13.2,5.2,-4.7,-11.6,-21.7
2036,-18.6,-16,-17.8,-10.2,2.1,11.9,11.6,11,5.9,-5.6,-10,-18.2
2037,-15.7,-17.5,-10.8,-11.1,0.1,9.4,13.5,12.5,6.5,-4.6,-9.3,-12.1
2038,-21.4,-23.8,-19.8,-9.9,2.6,12.4,16.3,9.7,7.2,-6.5,-14.7,-19
2039,-11.3,-20.4,-13.3,-6.2,2.7,12.4,14.8,9.5,5.3,-5.4,-9.4,-18.2
2040,-16.5,-15.9,-18.6,-13.5,1.1,12.7,15.5,15.2,6.2,-1.1,-8,-16.9
2041,-12.8,-13.1,-10.9,-8.4,3.8,14.7,15.4,10.8,7.5,-2.8,-9.7,-10.4
2042,-13.2,-14.8,-14.2,-7.6,4.5,14.9,16.1,11.1,5.7,-2.9,-7.3,-15.8
2043,-13.7,-21.2,-18,-6.7,-1,10.1,14.4,8.4,3.3,-6.3,-12.9,-13.1
2044,-16.6,-22,-16.3,-8.8,1.4,12.9,16.8,14.1,7.7,-4.8,-7.5,-9.2
2045,-16.3,-22.4,-20.2,-8.7,-0.1,10.7,12.8,11,4.5,-4.3,-13.5,-15.8
2046,-19.3,-13.4,-14.4,-9.4,0.6,11.4,14.1,10.2,8.3,-4.9,-10.1,-13.7
2047,-20.3,-19.1,-10.2,-7.1,0.3,13.3,15,13.1,8.9,-3.6,-10.9,-13.2
2048,-19.5,-14.3,-16,-10.2,1.2,10.3,15.5,11.7,6.8,-1.9,-8.6,-9.8
2049,-14.8,-21.3,-12.2,-8.4,0.8,13.2,16.1,11.2,6.1,-4,-10.3,-14.8
2050,-15.7,-15.1,-10.9,-8.3,2.9,12.3,14.5,10.2,6.9,-3.5,-9.2,-11.6
2051,-17.9,-14.2,-20,-8.5,0.6,13.1,16.9,15.1,4.3,-4.5,-7.9,-17.5
2052,-13.1,-24.1,-15,-9,5.1,13.5,16.6,13.2,4.3,-2.5,-6.4,-13.3
2053,-12.4,-14.2,-10.4,-8.2,2.1,13.6,16,13.7,5.9,-3.7,-7.4,-10.4
2054,-16.9,-14.3,-18.9,-3.4,6.9,12.5,14.5,11.2,7.7,-1.3,-9,-14.8
2055,-10.1,-13.1,-12.8,-7.4,2.3,12,16.4,14,8.1,-2.5,-10,-17.9
2056,-12,-16.6,-13.8,-6,4.8,11.6,15,12.8,5.8,-4.2,-7.6,-12.9
2057,-22.3,-19.6,-21.4,-4.4,1.2,12.4,15.3,14.5,8.6,-3.9,-10.8,-15.7
2058,-14.9,-21.1,-14.6,-7.8,4.1,15.3,17.5,15.6,6.6,-0.6,-9.9,-11.8
2059,-14,-16,-18.9,-9,5.3,14,15.7,15.8,6.8,-3.9,-8.9,-12.3
2060,-15.7,-14.8,-14.7,-3.9,6.3,13.9,17.4,12.5,8.5,-2,-5.8,-10.4
2061,-17.8,-13.8,-11.9,-2.7,1.7,11.5,16.9,10.4,5.4,-2.2,-7.7,-11.7
2062,-11,-21.7,-8.1,-2.3,5.2,14.9,16.6,11.7,7.9,-4.5,-7.4,-11.3
