"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2062,-8.8,-16.5,-4.2,1.1,7.8,15.5,17.2,13,9.1,-3.4,-5.8,-9.7
2063,-17.8,-14,-9.1,-1,6.8,14.7,17.5,13.5,7.5,-2,-5.2,-4.8
2064,-8.1,-5.2,-6,-2.9,7.2,16.2,17,12.9,7.7,1,-4.9,-9
2065,-12.5,-14.3,-13.3,-4.7,4.4,14.1,14.7,13.1,8,0.4,-8.4,-7.8
2066,-5.5,-7.7,-4.7,-3.8,7.9,15.4,16.1,14.8,9.9,1.7,-3.7,-11.4
2067,-7.1,-8.9,-4.8,0.2,8.3,13.9,14.9,15.5,9.5,-1.7,-6,-10.7
2068,-11.7,-8.8,-14.3,-2,5.9,14,14.7,13.1,8.1,2.2,-6.6,-6.4
2069,-7.9,-7.8,-5.5,-1.2,8.6,14.5,16.3,13.1,11.2,-1.2,-5.4,-6.6
2070,-10.4,-12.4,-9.6,-6.4,4.6,14.1,16.1,12.8,6,3.7,-3.9,-14.6
2071,-8.2,-7.3,-5.2,-0.3,6.1,13.5,15.7,14.9,8.2,0.2,-7.7,-9.2
2072,-11.9,-10.4,-4.9,-0.7,8.5,17,17,17.5,10.4,-0.4,-4.2,-8.3
2073,-11.1,-11.3,-8,-0.1,8.3,13.5,15.5,14.1,9.9,-0.8,-4.4,-5.9
2074,-6.9,-5.2,-3.8,-0.4,6,15.3,17.3,14.4,10.4,0.2,-5.2,-7.6
2075,-7.9,-8.4,-5,-1.5,8.4,15.2,17.5,12.8,9.5,-2.1,-7.7,-12.9
2076,-11.1,-10.2,-6.5,-1.4,6.9,14.5,15.6,14.1,10.1,0.4,-6.1,-5.6
2077,-6.9,-9.4,-6,-0.3,6.5,13.4,15.9,13.1,8.5,-0.9,-6.4,-4.6
2078,-8.2,-15.1,-4.8,-3.4,5.7,14.6,13.7,14.4,8.1,-0.1,-4.8,-4.7
2079,-5.9,-9.3,-6.7,-0.6,5.7,16.4,16.3,14.8,9.3,-0.2,-5.5,-7.7
2080,-7.7,-11,-3.4,-1.3,6.4,13.8,16,14.2,7.7,0,-8.5,-9
2081,-7.3,-7.2,-6.7,-1.3,7,15,17.8,15.1,8.3,-0.4,-2.9,-9.5
