"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-15.9,-16.9,-9.5,-7,5.3,11.9,13,12.1,1.2,-7.8,-14.6,-20.2
2007,-18.2,-12.5,-16.1,-5.9,3.3,11.1,13.9,9.7,6,-5,-14.1,-14.4
2008,-12.5,-14.9,-12.4,-5.3,3.1,11.1,13.7,8.1,7.8,-5,-10.6,-11.5
2009,-13,-15.4,-9.8,0.2,4.3,12.7,14.8,10.6,5.7,-3.7,-12.7,-11.3
2010,-18.2,-18.7,-10.7,-5.8,2.3,12,13.1,10.1,4.7,-7.8,-18.5,-16.2
2011,-20.7,-21.1,-13.7,-5.5,0.2,10.7,12.9,9.9,4.7,-5.3,-11.3,-17.7
2012,-15.8,-16.9,-13,-6.7,5.6,11.8,13.6,8.5,5.2,-7.9,-11.6,-20.6
2013,-10.2,-25.1,-15.8,-8,3.8,11,12.6,10.2,4.3,-5,-15,-16.6
2014,-14.8,-22.4,-8.8,-6.8,4.9,12.3,12.8,8.9,3.7,-4.9,-13.5,-17.2
2015,-16.5,-13.8,-11,-0.4,5.2,13,13,10.5,4,-6.2,-12.6,-15
2016,-19.8,-21.5,-13.3,-6.1,3.4,12,13.1,9.7,6.3,-6.4,-14.2,-22.8
2017,-21.1,-19.3,-7.7,-9.4,3.6,10.2,14.9,12.7,5.6,-6.8,-17.2,-15.7
2018,-13.8,-13.1,-10.1,-3.9,5.5,11.8,13.5,10.2,6.5,-6.4,-9.8,-16.5
2019,-15.7,-19,-17.4,-1.3,5.3,12.9,15.6,12.7,4.7,-1.1,-10.1,-12.6
2020,-11.2,-12.5,-7.5,-3.9,5.9,12.3,13.7,13.2,5.3,-2.7,-12.9,-21.2
2021,-13.3,-14.9,-9.2,-1.2,5.9,11.2,14.5,9.8,5.6,-0.7,-11,-13.4
2022,-19.2,-15.3,-10.4,-0.5,6.4,13.4,12.8,11.7,3.9,-4.9,-9.5,-12.9
2023,-14.3,-16.7,-13.8,-5.2,3.8,9.4,13.8,10,5.6,-6,-13.3,-21.4
2024,-24.1,-16.1,-17.1,-4,6.2,12.5,14.1,9.8,4.9,-5.7,-13.3,-15
2025,-17.5,-14.2,-11,-3.2,6.5,12.6,13.6,7.4,4.9,-6.7,-7.2,-14.7
2026,-19.1,-20.4,-11.6,-7.6,4.3,12.3,14.2,10.4,5.3,-3.5,-12,-15.4
2027,-19.1,-16.6,-15,-4.3,6.1,13.5,12.8,11,6,-3.7,-10,-18
2028,-11.5,-14.5,-13.8,-6.1,6.3,13.8,13.4,10.7,4.6,-6.6,-10.4,-16.2
2029,-21.1,-16.5,-11.9,-3.7,6.9,12.8,14.4,11.4,3.8,-4.6,-9.4,-10.5
2030,-15,-15,-9.2,-6,2.9,11,14.3,12.2,3.6,-3.4,-11.7,-15.2
2031,-19.2,-15.5,-12.9,-1.3,5.8,14.9,13.5,11.7,4.7,-5.1,-14.1,-13.9
2032,-17.5,-13.9,-7,-4.9,6.2,13.1,14.5,11,6.3,-5.5,-10.8,-13.5
2033,-13,-12.8,-10.3,-5,6.9,14.6,12,10.2,6.7,-7.6,-8,-11.6
2034,-14.5,-15.4,-10.2,-2.5,7,14.3,16.2,11,7.2,-4.3,-9.3,-11.7
2035,-15.2,-12.1,-13.1,-4.1,6.4,13.1,13.3,13.6,5.7,-5.2,-11.7,-20.4
2036,-16,-11.8,-13,-6.1,4.8,13.1,12.4,10.9,5.4,-5.9,-9.8,-16.3
2037,-14.7,-14.8,-6.3,-5.1,4.7,11.3,13.8,12.1,6.7,-4.8,-8.8,-12.5
2038,-19.1,-19.4,-14,-5.4,5.8,14.2,16.1,9.4,6.8,-7.2,-14,-16.7
2039,-8.6,-16.2,-8.8,-1.2,5.6,13.8,15.4,9.6,5.9,-6.9,-8.5,-17.7
2040,-11.7,-11.1,-12,-8.4,4.5,14.2,15.6,13.9,6.1,-1.6,-7.9,-14.9
2041,-12.8,-8.1,-6.7,-4.1,6.6,15.9,15.2,9.9,6.8,-2.8,-10.2,-8.3
2042,-11.3,-10.3,-9.2,-2.1,7.2,15.8,15.3,10.6,5.6,-3.4,-7.4,-16.6
2043,-14.1,-19.9,-14.1,-2.2,2.6,12.4,14.4,7.9,2.9,-6.5,-15.1,-10.8
2044,-15.3,-17.6,-10.1,-2.3,5.6,14.8,16.4,13.3,7.2,-4.7,-7,-7.9
2045,-15.8,-19.5,-16.3,-3.7,3.8,12.7,13.1,11.3,4.9,-4.7,-13.6,-14
2046,-16.1,-9.4,-10.3,-2.8,4.6,13.3,14.2,10.6,8.5,-4.4,-11.4,-11.6
2047,-17.4,-15.9,-6.4,-2.1,4.3,14.9,15,12.2,8.4,-3.4,-10.9,-11.9
2048,-16.6,-9.7,-11.2,-3.8,5.8,12.6,15.9,11.5,7,-1.6,-7.9,-9.3
2049,-13.4,-18,-8.1,-3,4.3,14,15.7,11.1,5.8,-4.1,-10.7,-14.2
2050,-15.5,-12.2,-6,-3.5,5.9,14,14.6,10.2,6.6,-3.7,-8.2,-9.7
2051,-13.3,-9.9,-16.4,-4,4.6,14.7,16.7,14,3.9,-4.8,-7.9,-16.3
2052,-11,-17.1,-8.1,-2.3,8.6,15.2,15.9,12.7,4.5,-3.4,-6.1,-13.3
2053,-11.4,-10.9,-5.3,-1.4,6.4,14.8,16.3,13.3,5.5,-4.4,-8,-8.4
2054,-14.6,-11.8,-14.2,1.1,9.8,14.3,14.2,10.8,6.6,-3.3,-8.8,-14
2055,-8.1,-8.6,-7.3,-1.6,5.1,13.4,15.9,13.8,8.1,-2.5,-10.7,-16.8
2056,-10.1,-12.7,-10.2,-2.1,7.6,12.8,14.5,12.2,5.6,-4.2,-7.8,-11.1
2057,-21.7,-16.7,-16.7,-1,4.6,13.8,14.9,13.6,8.8,-4.6,-11.8,-13.9
2058,-13.1,-16.5,-7.7,-2.2,8.2,16.5,17.3,14.4,6.3,-0.6,-9.3,-10.8
2059,-13.5,-11.9,-12.3,-3.1,8.2,15.1,15.8,14.7,6.2,-4.1,-8.9,-13
2060,-12.4,-9.6,-8.8,1,9.3,15.4,16.4,12.4,8.6,-2.7,-5.2,-8.2
2061,-14.8,-8.5,-6.8,2.1,5.5,13.5,16,10.1,4.2,-3.2,-6.9,-11.1
2062,-10.4,-19,-3.3,1.7,8,16,16.7,11.5,7.6,-5.7,-7.3,-9.7
2063,-19.4,-15.2,-9.2,-0.6,7,15.3,17.4,12.5,5.1,-4.1,-7.7,-5.8
2064,-8.4,-6.7,-7.1,-2,8.3,16.9,16.8,11.9,6.3,-0.5,-7.9,-12.2
2065,-15.3,-16.5,-14,-4.3,5.7,15.6,14.6,11.9,5.9,-1.9,-10.4,-8.4
2066,-6.5,-9,-4.7,-3.4,8.7,15.9,15.5,14.2,8.6,-0.7,-5.5,-13
2067,-8.4,-9.7,-6,0.6,9.1,14.9,14.8,15.2,7.7,-4.5,-9.5,-12
2068,-14,-10,-13.5,-2.2,6.8,14.7,14.9,12.1,6.7,-0.1,-8.8,-8.1
2069,-8.7,-8.7,-5.2,-0.6,9.4,15.2,16.2,12.8,9.8,-3,-7.2,-7.2
2070,-12.3,-13,-9.8,-5.4,5.5,15.2,16.5,12,4.4,1,-6.7,-15.9
2071,-9.6,-7.5,-5.6,-0.3,7.2,14.4,15.2,14.4,6.7,-1.9,-9.7,-11.1
2072,-13.9,-10.8,-5.3,0.2,9.3,18.1,17.2,16.8,8.9,-2.8,-7.9,-9.8
2073,-13.3,-11.6,-7.1,0.4,9.4,14.8,16,13.5,8.3,-2.7,-6.9,-8.5
2074,-8,-6.4,-3.7,0.1,6.4,16.5,17.2,13.6,8.9,-2.8,-8.9,-9.9
2075,-9.7,-10.3,-5.6,-1.1,9.1,16.1,17.4,11.7,7.3,-5.1,-10.6,-13.6
2076,-13.6,-10.8,-5.5,-1.2,8.3,15.9,15.4,13.4,8.8,-2.1,-9.2,-6.1
2077,-8.3,-11.2,-5.6,0,7.7,14.6,15.6,12.8,7.1,-3.5,-8,-6
2078,-9.1,-16.3,-5.1,-1.7,6.2,15.2,13.5,13.4,6.2,-2.2,-6.8,-5.8
2079,-6.7,-11.2,-7.3,-0.3,6,17.6,16.2,14.1,7.5,-3,-7.9,-8.6
2080,-9.2,-12,-3.4,-2,7.8,14.5,16.2,13.6,5.9,-2.3,-11.3,-9.6
2081,-8.4,-8,-7.8,-0.9,8.3,16,17.7,14,6.7,-2.5,-4.6,-11.4
2082,-12.1,-11.2,-4.3,1.2,9.8,17.4,19.2,15.3,9.4,-0.6,-7.3,-6.5
2083,-7.5,-10.4,-8.8,-1.6,9.4,17.8,16.2,14.5,9.8,-1.6,-9.1,-8.9
2084,-8.8,-15,-8.2,-0.4,7.8,16.7,15.6,11.4,7.8,-1.1,-5.3,-9.6
2085,-9.6,-9.5,-6.2,-2.2,10.1,17,16.1,14.4,6.9,1.3,-3.7,-4.4
2086,-6.1,-6.3,-9.2,-1,7.7,14.7,17.5,13.8,8.8,-3.8,-6.8,-9.8
2087,-8.9,-11,-7,0.1,7.7,17,16.6,12.3,9.1,0.2,-7.3,-10.1
2088,-12.4,-10.6,-6.8,1,9.9,16.8,16.7,14.4,9.5,-3,-9.2,-13.3
2089,-6.8,-6.8,-4.5,-1.6,10,14.8,17.4,13,8.8,-2,-5.5,-9.2
2090,-11.7,-8,-4.9,2,11,17.4,17.7,16.3,10.3,-1.3,-5,-6.1
2091,-7.5,-8.3,-3.8,1.2,9.3,18.5,17.2,14.7,9.1,0,-4,-7.3
