"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-14.3,-12.9,-6.3,-0.1,9.4,15.3,15.7,14.8,4.2,-4.2,-12.7,-20.1
2007,-17.3,-9.6,-12.2,-1.8,6.9,13.8,16.4,12.6,9.1,-1.9,-14.1,-13.7
2008,-9.9,-11.9,-7.6,0.7,7.8,14.3,16.1,10.5,10.7,-2.1,-9.7,-10.6
2009,-12.2,-12.3,-5.3,5.4,8.1,15.3,16.6,13.3,8.8,-1.5,-12.4,-9.8
2010,-18.1,-17.1,-6.5,-1.2,7,14.7,15.8,12.8,7.8,-5.2,-16.5,-15.2
2011,-19.9,-18.4,-10.9,0.1,5,13.3,14.9,12.6,8.2,-2,-9.2,-17.9
2012,-13.7,-14.2,-8.4,-0.7,9.4,14.7,16.1,11.3,8.3,-5.4,-8.8,-20.4
2013,-9.2,-21.9,-13.3,-3.9,7.6,13.6,14.6,12.6,7.1,-2.1,-14.5,-15.7
2014,-15.4,-19.8,-5.1,-1.3,8.3,14.7,15,12.2,6.5,-2.2,-12.7,-16.3
2015,-15,-11.2,-6.6,4.3,10,15.6,15,13.2,6.7,-3.3,-10.9,-15.5
2016,-18.9,-18.1,-9,-0.9,7.9,14.8,15.9,12.3,9.2,-3.6,-13.6,-21.8
2017,-17.8,-14.3,-3.5,-4,7.9,13.4,17.3,14.9,8.6,-4.2,-15.2,-14.1
2018,-12.5,-10.3,-5.6,1.5,10.2,14.7,15.6,13,9.6,-3.6,-8.6,-15.5
2019,-13.3,-17.2,-13.2,3.4,9,15.7,17.6,14.8,7.5,1.6,-9.1,-12.1
2020,-9.9,-8.8,-3.2,1.3,10.2,14.4,15.7,15.5,8.5,-0.3,-12.5,-20.3
2021,-13.7,-12.5,-3.8,4.3,9.9,13.9,17,12.9,8.5,2,-9.7,-11.6
2022,-18,-12.8,-5.7,4,9.8,15.9,15.6,14.4,6.6,-1.6,-8.4,-12.6
