"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-16.2,-18.9,-10.9,-9,2.3,9.8,12.3,12.7,4,-4,-11,-16.1
2007,-16.3,-12.8,-16.9,-7.1,1.1,10,13.3,10.8,7.2,-1.5,-9.1,-12.4
2008,-15.6,-16.9,-13.4,-8.3,-0.5,9.3,13.5,9.8,8.9,-1.5,-7.3,-10.2
2009,-12.5,-16.4,-12.3,-2.6,1.2,10,14.2,11.4,7.6,-0.4,-9.1,-10.1
2010,-16.2,-17.6,-12.1,-6.4,0.6,9.4,11.9,11.3,6.4,-4.2,-16,-15.5
2011,-20.2,-20.8,-14.3,-8.3,-2.4,9,12.3,10.6,5.8,-1.6,-9.6,-14.7
2012,-17.1,-17,-13.7,-11.5,3.1,8.9,13,9.9,7.4,-3.8,-8.6,-15.6
2013,-9.4,-25.5,-15.6,-9.5,1.4,8.9,12.1,11.2,6,-1.4,-10.6,-13.4
2014,-11.4,-22.2,-10.6,-10.5,3.1,10.4,12.5,10.3,7.2,-1.9,-9.7,-15.6
2015,-17.2,-14.9,-13.4,-2.6,2.5,10.5,12.7,12.1,6.3,-2.8,-9.5,-11.4
2016,-18.8,-22.9,-15.9,-8.7,0.2,9.7,12.6,10.9,8,-3,-9.9,-20.2
2017,-23.1,-23.2,-9.7,-11.2,1.2,7.7,13.6,13,7.1,-3.8,-13.6,-14.4
2018,-13.3,-15.6,-13.2,-7.5,2.6,9.2,12.8,10.6,8.5,-3.1,-6.8,-14.5
2019,-15.7,-18.5,-19.3,-3.4,3.2,10.7,15.7,14.3,6.7,2.3,-7,-10.4
2020,-10.7,-13.9,-9.3,-6.2,3.4,9.9,13.4,14.7,7.7,1.3,-8.7,-18
2021,-11.8,-15.5,-11.8,-4.4,3.2,9.1,13.9,10.8,6.6,2.5,-7.5,-12.6
2022,-18.7,-15.3,-13.1,-3.4,4.2,10.9,12.6,12.7,6.6,-1.3,-5.6,-9.5
2023,-11.4,-15.6,-12.7,-8,2.3,7.4,12.9,11.6,7.8,-2.6,-8.6,-19
2024,-22.6,-16.7,-19.2,-7,3.9,10.1,13.6,10.4,6.5,-1.7,-10.4,-13.9
2025,-18,-16.2,-12.5,-5.6,3.9,10,13.1,8.9,6,-2.9,-4.9,-11.9
2026,-18.4,-18.5,-14.1,-10.9,2.2,9.9,13.9,11.3,7.3,0.1,-8.3,-12.8
2027,-19.4,-19.6,-15.7,-7.7,3.9,10.6,11.8,11.7,7.9,-0.4,-6.7,-13.6
2028,-10.9,-14.7,-14.7,-9.7,3.4,10,12,11.2,6.3,-2.4,-7.8,-14.6
2029,-20.7,-18.2,-14.9,-8.7,3.7,10.2,13.6,12.1,6.1,-0.7,-5.8,-8.9
2030,-14.6,-16.1,-11.2,-9.6,-0.5,8.4,13.2,12,5.6,-0.2,-8.5,-11.2
2031,-17.7,-15.3,-15.6,-4,3.2,12,12.7,12.9,7.5,-1.7,-11.8,-11.4
2032,-18.2,-16.6,-7.9,-6.2,3.9,10.5,14.7,12.7,7.6,-1.4,-6.6,-10.6
2033,-12.9,-13.1,-12,-7.9,3.9,11.8,11.7,11.2,8.6,-3,-4.8,-9.5
2034,-13,-16.9,-12.6,-5.7,4.6,11.5,16.3,12.3,9,-1.3,-6.1,-9.8
2035,-15.7,-11.9,-14.8,-8.8,3.3,10.1,12.4,13.7,7.4,-1.1,-7.6,-17.4
2036,-15.6,-12.8,-14.6,-8,2.4,10.2,11.7,11.8,7.8,-2,-6.9,-14.1
