"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-18.8,-16.5,-16.7,-9.4,1.9,7.5,11,8.1,4.3,-5.1,-8.7,-12.9
2007,-14.8,-17.7,-17.5,-4.4,2.8,10.4,13.1,11.3,3.2,-7.3,-15.9,-18.2
2008,-15.2,-24.1,-10.1,-6.9,1.9,11.2,14.2,11.6,3.6,-4.8,-9.4,-20.5
2009,-13.6,-14.6,-13.7,-12.8,1.9,8.7,11.8,10.5,3.8,-5.7,-7.6,-10.8
2010,-16,-19.7,-19.8,-9,2.3,10.9,12.9,10.4,4.5,-4.4,-10.7,-18.9
2011,-11.6,-13.6,-12.2,-8.1,1.6,9.7,12.5,11.5,5.2,-3.9,-8.4,-20.3
2012,-16.5,-21.4,-11.2,-8.9,2.3,9,12.9,12.5,4.5,-5.2,-10.4,-14.9
2013,-12.5,-18.1,-12.5,-9,0.7,9.8,12.5,10.4,5.3,-1.5,-15.2,-17.2
2014,-13.6,-18.3,-17.3,-13.3,0.1,10.5,13,10.8,5.9,-5.4,-11.3,-19.3
2015,-24.2,-21.2,-9.5,-8.2,3.2,11.3,14.2,10.8,4.6,-3.3,-11.4,-21.9
2016,-23.1,-22.3,-12.5,-8.1,2.6,9.4,12.3,10.4,5.1,-4.6,-17.5,-19.8
2017,-20.2,-17.6,-12,-7.4,1.5,9.1,13.2,10,5.4,-3.7,-11.9,-16.2
2018,-17.6,-20.1,-14.1,-5.5,2.2,9.4,11.9,12.1,5,-5.4,-9.2,-20
2019,-23.3,-20.2,-13.1,-7.3,3.3,9.7,13.4,11.7,4.5,-3.8,-10.6,-20.1
2020,-20.3,-18,-14,-5.6,4.7,10.5,12.1,11.8,5.7,-8.1,-11.9,-16.7
2021,-20.8,-13.2,-10.1,-8,2.4,9.7,10.7,9.9,4.8,-4.8,-8.2,-14.3
2022,-12.5,-17.8,-10.8,-6.7,3.8,9.7,12.6,12.5,6.1,-6,-11,-18.2
2023,-22.9,-17.9,-10.3,-10.5,4.3,10.2,13.9,11.9,4.9,-6.3,-8.7,-17.5
2024,-14.1,-19,-10.7,-7.1,3.9,9.9,12.3,11.1,5.2,-2.5,-9.1,-17.9
2025,-17.4,-12.9,-11.9,-7.3,4.6,8.9,12.6,10.2,3.8,-6.2,-14.3,-12.4
2026,-20.7,-16.7,-17.9,-7.5,0.4,9.3,12.3,10.2,3.4,-6.1,-16.9,-13.7
2027,-13.3,-13.9,-9,-8.8,0,11.9,13.4,11.9,5.7,-5.7,-16.1,-13.4
2028,-17,-15.1,-13.6,-7.5,4.4,10.7,14,11.9,5.8,-2.2,-8.2,-11.1
2029,-14.3,-19.7,-15.5,-11.3,4.1,9.2,12.3,12.1,3.4,-3.9,-15.1,-18.2
2030,-15.3,-16.7,-14,-6.4,2.7,10.7,12.7,11.7,6.2,-5.5,-13,-13.1
2031,-13,-14.5,-15.3,-8.5,1.4,10.6,13.5,12.1,5.6,-4.9,-10.4,-15.6
2032,-18.6,-18.1,-12.9,-6.2,2.9,9.6,13.1,11.2,4.4,-5.5,-9.8,-17.3
2033,-14.4,-13.4,-12.9,-11.7,1.8,10.5,10.9,10.8,3.2,-4,-8.6,-15.6
2034,-18,-22.5,-18.2,-8.2,1.7,9.2,13.7,11.3,5.9,-2.1,-8.2,-13.3
2035,-13.2,-11.7,-10.6,-6.7,4.7,11.6,13.5,11.8,4.6,-4.7,-12.1,-18.3
2036,-15,-13.4,-13.7,-6.5,2.5,10.2,12.5,9.7,4.9,-5.7,-16.7,-18.4
2037,-19.2,-21.4,-18.7,-7.4,0.8,10.7,14.5,12,5.6,-6.3,-11.5,-21.8
2038,-19.5,-17,-9.9,-12.9,3.2,11.4,11.5,11.6,2.9,-7.2,-12.1,-20.1
2039,-17.3,-12.4,-12.1,-6.2,3.8,9.9,14.2,11.8,4.7,-2.6,-13,-20.8
2040,-13.7,-24.7,-18.5,-8.9,0.5,11.1,12,10.1,4.1,-6.5,-9.4,-12.6
2041,-14.3,-17.3,-9.3,-8,1.6,9.9,13.1,11.4,5.1,-1.8,-10.3,-14.8
2042,-22.6,-14.5,-12,-6.7,3.4,9.9,13.7,13,6.6,-1.7,-9.5,-19.8
2043,-15.3,-15.1,-13.2,-11.3,4,10.7,12.4,11.1,4.8,-6.6,-9.6,-15.4
2044,-21.3,-24.2,-14.3,-11.1,1,11.1,13.8,10.5,5.9,-4.9,-17,-18.6
2045,-19.1,-14.9,-15.7,-8.5,0.9,9.7,14.4,10.2,6.5,-2.9,-9.9,-14.8
2046,-16.2,-18.4,-12,-9.3,3,9.5,14.5,9.9,4.2,-6.6,-14.8,-13.4
