"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-20.5,-18.6,-19.1,-11.4,-0.2,6.2,10.8,8.3,4.7,-4.2,-9.1,-13.2
2007,-15.9,-19.9,-20.2,-6.6,0.8,9.4,12.4,11.2,3.3,-6.8,-16.4,-18.8
2008,-15.9,-25.6,-12.4,-9,0.2,9.9,13.2,11.7,3.8,-4.5,-9.8,-20.4
2009,-15.2,-16.4,-15.8,-15.2,-0.1,7,11.1,10.3,3.7,-4.8,-8.6,-11.5
2010,-16.2,-20.8,-21.7,-11.7,0.4,9.4,12.1,10.7,4.7,-3.9,-11.1,-18.3
2011,-12.8,-15.3,-14.6,-10.5,-0.2,8.5,12.4,11.3,5.5,-3.5,-8.9,-20.1
2012,-17.7,-23.5,-14.3,-11.2,0.1,7.2,12.1,12.4,4.9,-4.4,-10,-15
2013,-13.5,-19.3,-14.7,-10.8,-1.3,8.3,11.5,10.5,5.8,-1.2,-15.3,-17.8
2014,-14.5,-20.1,-20.2,-15.3,-1.4,8.9,12.5,10.8,6,-4.8,-11.1,-18.8
2015,-24.8,-22.4,-11.8,-10,1.6,10,13.9,10.9,4.7,-2.7,-11.3,-21.2
2016,-23.6,-23.7,-14.9,-9.9,0.4,7.6,11.6,10.6,5.3,-4.3,-17.4,-20.6
2017,-21.3,-19.7,-13.9,-9.6,-0.1,8.1,12.5,10.2,5.5,-3.3,-11.5,-16.2
2018,-18.5,-21.5,-16.4,-7.5,0.4,8,12.1,12.1,5.3,-4.7,-9.3,-19.7
2019,-24.5,-21.6,-15.5,-9.2,1.4,8.7,12.8,11.7,4.8,-3.4,-10.8,-19.3
2020,-21.3,-19.5,-16.4,-8.1,2.4,9,11.6,11.5,5.6,-7.3,-12.6,-17.4
2021,-21.6,-14.6,-12.2,-10,0.1,8.3,10.6,10.2,5.3,-4.1,-8.5,-14.1
2022,-13.6,-19.6,-12.9,-9,2,8.8,12.5,12.7,6.2,-5.3,-10.9,-17.7
2023,-23.7,-20.5,-12.4,-12.4,2.4,8.8,13.7,12.2,5.6,-5.4,-8.7,-17.2
