"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-20,-16.7,-16.8,-9,1.7,7.4,11,7.8,2.9,-7.4,-10.9,-14.3
2007,-14.2,-19.2,-16.2,-3.9,2.7,10.6,12.3,10.7,2,-8.8,-16.9,-18.5
2008,-16.8,-24.3,-11.6,-6.7,2.5,11.4,14.3,10.6,2,-5.8,-11.9,-21.8
2009,-14.7,-15.3,-12.6,-12.4,2.5,9,11.7,9.9,2.9,-8.4,-8.4,-11.8
2010,-20.2,-21.3,-19.7,-7.4,2.6,11.6,12.6,9.5,2.9,-5.8,-12.4,-21.1
2011,-13,-14.9,-11.9,-7.5,2,9.4,11.9,10.8,4.1,-5.5,-11.3,-22.1
2012,-15.9,-20,-10.3,-8.4,3.5,9.8,12.7,12.1,3.4,-7.3,-14.2,-16.9
2013,-14.6,-17.7,-13.1,-8.9,1.6,10,11.8,9.2,4,-3.2,-16.5,-18
2014,-15,-18.2,-15.8,-10.6,0.9,10.2,12.9,10.4,4.7,-7.6,-14.5,-22
2015,-25.4,-21.4,-10.1,-7.4,4,11.8,13.6,10.4,3.3,-6.1,-13.3,-22.9
2016,-24.2,-22.8,-10.5,-6.9,3.5,9.8,12.5,9.8,3.9,-5.9,-19.4,-19.9
2017,-21.4,-17.6,-12.1,-6.3,1.8,9.9,13.2,10.2,4.2,-5,-14.4,-17.1
2018,-19.3,-21.3,-13.8,-5.1,3,9.6,12,11.2,3.7,-8.5,-11.7,-21
2019,-24.1,-20.9,-13,-6.4,3.8,10.1,13.4,11.1,3.1,-5.6,-12.9,-21.9
2020,-21.4,-17.2,-12.5,-5.2,4.7,10.7,11.6,10.9,4,-9.9,-13.9,-17.5
2021,-21.4,-13.8,-9.6,-7.5,2.9,9.7,10.6,9.8,3.9,-5.9,-9.8,-16.9
2022,-14,-17.5,-11.5,-6.4,4,9.5,11.6,11.8,4.4,-7.8,-12.2,-19.1
2023,-22.3,-16.8,-10,-9.3,4.7,10.8,13.9,11.2,3.7,-8.4,-10.7,-18
2024,-14.8,-19.6,-11,-5.7,4.4,9.7,11.9,10.4,3.5,-3.7,-11,-18.9
2025,-18.8,-13.5,-11.4,-6.1,5.1,9.1,12.1,9.3,2.3,-7.8,-15.3,-12.8
2026,-21.6,-17.4,-17.4,-6.3,1.5,9.8,12.7,9.3,2.2,-7.8,-19,-14.2
2027,-14.8,-16,-8.5,-7.5,0.6,12.5,12.8,11.4,4.1,-7.7,-17.4,-13.3
2028,-17.2,-15.4,-13.2,-6.7,4.3,10.7,13.3,11.6,4.7,-3.9,-9.3,-12.6
2029,-16.5,-19.6,-13.7,-8.2,4.3,9.6,12.4,10.7,2,-6.5,-16.4,-20.5
2030,-17.1,-18,-13.6,-5.1,3.1,11.1,12.2,11.1,4.4,-7.5,-15.3,-14.2
