"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-27.9,-15.2,-19.6,-15.6,-0.9,12.4,10.6,10,3,-6.8,-21.3,-23.3
2007,-12.9,-19.3,-13.6,-13.7,0.4,9.5,11.1,9.7,5.3,-1.1,-17.6,-17
2008,-26.7,-14.5,-14,-13.7,1.5,12.7,13.7,12.8,3.1,-0.5,-9.7,-14.7
2009,-10.1,-15.3,-14.3,-9.5,-0.8,12.2,12.4,11.6,4.1,-3.3,-11.7,-19
2010,-18,-23.5,-23.5,-6.9,3.2,13.6,11.2,9.7,6.2,-3.5,-8.5,-15.1
2011,-18.4,-14.8,-13.5,-11,0.1,13.1,16,10.5,6.1,-4,-12,-26.2
2012,-14.6,-18.8,-15.9,-14.9,-0.1,12.4,10.6,7.5,2.2,-6.2,-14.2,-28.3
2013,-22.9,-17.4,-15.2,-14.6,1.9,9.4,10.4,8.8,5.6,-6.1,-10.5,-14.2
2014,-16.1,-15.3,-16.2,-13.7,3,11.5,11.1,9.3,4,-5.8,-15.7,-21.4
2015,-26.5,-16.5,-19.9,-11.7,1.1,7.5,12.5,7.6,1.1,-8.2,-15.5,-29.6
2016,-24.7,-21.5,-10.1,-10.6,3.4,12.6,16,12.6,5.9,-3.4,-10.1,-23.1
2017,-15.5,-16,-11.1,-9.2,5.2,15.1,15.2,12.6,6.1,-3.7,-10.4,-18
2018,-22.9,-12.1,-14.6,-9.8,1,9.6,11.4,11,4,-9.6,-12.2,-27
2019,-29.9,-23.3,-21.4,-8.7,-1.4,6.2,10.7,8.7,3.3,-8.1,-11.1,-23.7
2020,-21.1,-18,-17.4,-10.6,1.4,10.5,15.3,9.8,5,-3,-11.5,-22.3
2021,-22.5,-25.2,-13.7,-10.7,-2.6,6.6,11,9,2.9,-6,-18.1,-20.6
2022,-25.6,-20.2,-16,-4.2,1,13.4,14.2,10.6,6.4,-1.7,-7.8,-12.4
2023,-16,-10.3,-9.5,-4.6,1.8,12,12.6,8.8,5,-4.5,-11.8,-18.1
2024,-10.4,-14.9,-16,-11.5,-0.5,11.1,15.6,12.5,5.4,-7.7,-9.5,-13.1
2025,-14.1,-24.2,-24.5,-12.2,-1.4,10.8,13.5,11.2,3.8,-3.9,-15,-24.6
2026,-19.8,-19.8,-17,-9.5,0.5,11.4,14,12.4,7.2,-1.1,-4.3,-16.5
2027,-12.1,-19.1,-15.7,-6.6,3.6,11.6,13.4,9,6,-3,-12.6,-11.4
2028,-26.4,-17.4,-14.3,-6.1,3.1,14.5,15.3,11.2,6.2,-2.6,-12.8,-22.1
2029,-17.7,-15.3,-18.6,-6.9,0.1,12.3,12.7,9.3,5,-3.1,-9.5,-16.3
2030,-23.6,-11.7,-9.4,-6.7,2,12,15.2,12.1,6.9,-1.9,-9,-14.2
2031,-23.2,-18.1,-12.4,-6.2,4.5,14.9,14.2,11,2.6,-6.2,-11.8,-20.7
2032,-14.6,-17.1,-16.3,-13.9,-2.8,5.5,9.6,9.4,3.7,-9,-14.7,-24
2033,-20.9,-26.4,-12.2,-10,5.8,11.2,13.2,11.7,4.9,-5.8,-13.7,-14.6
2034,-24.3,-18.1,-13.1,-8,0.3,13,15.6,9.9,4.3,-5.4,-14.7,-25.2
2035,-21.6,-12.9,-9.9,-13,-1.1,7.1,12.6,10.3,4.9,-4.9,-12,-18.3
2036,-20.6,-15.3,-18.9,-11.4,1.6,10.6,10.5,11.5,3.8,-2.2,-13,-15.6
2037,-21.4,-14.8,-9.6,-10.7,2.2,14.3,12.6,11.2,5.4,-5.6,-6.8,-16.6
2038,-19.9,-16.3,-11.1,-7,4.1,12.5,15,12.7,5.5,-3.3,-6.9,-11.9
2039,-17.6,-13.8,-12.6,-11.5,2.5,13.5,16.7,11.8,4.7,-1.4,-9.2,-23.8
2040,-18,-13.2,-13.4,-11.5,4.9,14,14.4,11.5,4.5,-6.7,-10.4,-20.4
2041,-25,-17.3,-14.8,-14.2,-1.1,10,15.8,12.6,4,-1.3,-5.4,-23.3
2042,-18.4,-19.1,-13.3,-8.4,3.3,9.5,12.8,10.9,4.6,-6.1,-13.6,-23.2
2043,-23.8,-18.5,-14.4,-8.5,0.1,7.5,16.1,12.5,6.7,-1.4,-11.9,-19.9
2044,-15.6,-10.7,-11.7,-6.3,6.2,15.2,13.4,11.9,4.1,-1.3,-7.9,-18.8
2045,-17.6,-21.3,-18.9,-10.9,1.1,12.4,12.7,9.6,4,-3.3,-9.3,-13.3
2046,-14.6,-12.7,-8.2,-3.4,5.9,13.1,17.3,12.1,7.6,-2.9,-5.4,-12.5
2047,-15,-12,-18.3,-8.6,1,13.8,12.7,12.6,6.3,-2.6,-11.6,-21.6
2048,-27.6,-12.7,-16.9,-14.2,0.4,7,12.3,9.4,3.6,-6.8,-10.3,-18.9
2049,-17.8,-16.8,-20.6,-10.5,2.9,13.7,13.2,11.4,6.6,-3.3,-9.5,-22.6
2050,-19.8,-25.7,-23.3,-7.8,0.7,10.7,13.8,11.5,2.6,-5.3,-14.9,-14
2051,-15.3,-19.5,-15.3,-5.9,2.2,12.9,16.1,10.3,3.4,-3,-7,-12.3
2052,-12.4,-12.4,-14.4,-6.1,2.5,12.3,17.2,9.6,8.6,-3.6,-14.6,-21.3
2053,-17.1,-13.4,-17,-5.1,0.3,7.1,15,13.5,3.8,-6.4,-12.1,-24.1
2054,-25.4,-21.7,-13.4,-4.9,3.1,13,15.7,10.5,5.3,-1.2,-9.7,-20.5
2055,-27.1,-17,-19.5,-11.1,1.9,10.4,10.5,8.4,3.7,-2.2,-11.6,-16.7
2056,-19.6,-23.7,-17.7,-5,5.2,14.4,14.5,13.4,5.4,-4.4,-8.9,-10.2
2057,-15.2,-20.2,-17.2,-8.2,6.1,12.9,11.5,11,5.4,-3.1,-12.3,-21.8
2058,-17,-11.9,-15.1,-9.6,1.8,8.3,11.9,9.7,4.6,-6.3,-19.1,-22
2059,-24.1,-13.9,-20.7,-9.6,0.8,8,12.9,9.6,7.2,-5.8,-10.6,-18.4
2060,-16.5,-22.5,-8.6,-10.5,1.5,8.3,11.9,9.3,5.7,-4.7,-9.6,-11.4
2061,-18,-20.8,-12.5,-9,4.9,12.1,14,12.1,6.2,-6.5,-13.5,-18.5
2062,-17.1,-24.6,-16.6,-7.7,3.5,12.1,11.7,10.1,7,-5.2,-11,-24
2063,-24.3,-12.1,-14.9,-7.3,1.4,8.6,14.9,11.6,2.7,-4.2,-11.4,-18.4
2064,-17.2,-11.8,-17,-5.2,2.9,11.4,11.3,10.8,3.7,-5.7,-9.2,-19.7
2065,-23.4,-17.8,-21.8,-5.3,3.2,10.4,17,13.4,5.9,-2.5,-6.4,-12.8
2066,-9.3,-12.4,-19.9,-2.3,6.5,15,15.9,10.6,5.9,-3.6,-4.6,-13.1
2067,-13.5,-10.1,-17.8,-5,1.4,11.4,13.1,10.8,5.9,-4.2,-11.2,-10.5
2068,-16.7,-14.3,-17.9,-6.2,4.3,14.4,14.2,10.8,5.1,-2,-11.7,-14.7
2069,-13.9,-16.4,-10.1,-7,2.8,12.7,15.1,14.4,8,-2.1,-8.7,-13.4
2070,-21.6,-12.7,-17,-10.6,0.5,8,11.5,13.1,6.9,-2.9,-11.1,-12.7
2071,-13.9,-20,-13.8,-10.4,0,11,13.5,12,6.2,-1.4,-9.3,-14.7
2072,-14.2,-19.2,-13.5,-5.7,0.6,10.2,14,10.4,6.1,-2.7,-12,-11.2
2073,-11.7,-13.7,-9.6,-7.1,2.5,15.3,15,13.9,3.9,-1.8,-8.9,-12.9
2074,-22.2,-21.2,-17.7,-6.6,2.9,8.8,13.4,12.9,6,-2.4,-4.2,-10.1
2075,-12.4,-10.1,-6.9,-4,7.2,13.2,14.5,16,7.7,-2.3,-4.3,-13
2076,-9.6,-12.3,-4.2,-1.4,6.7,16.8,19.1,14.3,8.5,-0.8,-2.5,-9
2077,-8.8,-17.3,-20.9,-10.5,0.7,13.2,17.1,12.9,5.6,-3.5,-8.4,-18.1
2078,-19,-17.8,-16.8,-11.2,2.7,15,15.2,10.4,6.9,-5.5,-12.1,-18.5
2079,-20.8,-10.8,-14.7,-12.3,2,9.9,13.1,10.7,6.5,-1.3,-6.3,-8.9
2080,-11.7,-17,-15.4,-8.2,3.2,12,16,13.7,6.5,-5.6,-13.6,-17.3
2081,-15.4,-17.6,-11.6,-5.5,2.4,13.5,13.8,11.8,6.9,-2.7,-13.4,-23.2
2082,-17.6,-11.2,-14,-9.3,2.4,11.3,11.6,11.4,8.5,-1.1,-7.5,-18
2083,-11.3,-14.5,-15.6,-7.8,1.7,8.9,13.6,10.9,5.8,-3.5,-9.9,-16.5
2084,-22.9,-23.5,-19.6,-9.5,3.7,15.7,10.5,9.6,6,-3,-4.9,-16.1
2085,-17.3,-19.4,-14.1,-7.3,2.9,12.8,11.1,9.9,4.5,-4.4,-11.1,-23.4
2086,-16.9,-9,-11.7,-13.3,2.5,8,17.3,12.1,5.4,-3.6,-14.4,-21.9
2087,-12.3,-21.2,-12.1,-9.3,5.6,15.5,16.6,14,8.2,-3.8,-10,-9.3
2088,-15.5,-12.7,-12.8,-9.2,0.9,8.1,11.7,10.8,5.3,-3.7,-6.6,-21.3
2089,-26.2,-15.9,-16.7,-6.4,4.4,13.5,14.7,12.5,7.2,-3,-7,-15.5
2090,-12.4,-10.4,-15.4,-8.9,4.4,14.7,15.8,13.1,5.5,-4.3,-7,-9.9
2091,-13,-13.1,-13.4,-4.8,5,11.1,12.8,10.8,8,-1,-11.7,-8.3
2092,-22,-11.9,-12.5,-8.3,0.8,13.7,17.4,13.1,7.5,-7.4,-12.2,-15.3
2093,-17.2,-20.8,-15.2,-11,0.8,7.1,13.6,14.3,7.3,-3.1,-9.9,-18.8
2094,-12.9,-10,-15.3,-8.6,3.7,12.7,13.6,12.4,5.4,-2.1,-7.9,-13.2
2095,-21.3,-15.8,-9.9,-4.5,3.3,14.9,18.5,10.8,5.2,-0.4,-10.8,-10.1
2096,-12.1,-11.7,-9.7,-9,1.3,14.8,18.8,12.3,5,-1.8,-7.6,-12.2
2097,-11.7,-11.9,-12.5,-6.8,3.6,13.6,15.8,10.7,5.5,-2.3,-6.1,-17.4
2098,-15.6,-21.8,-9.6,-11,0.6,11.9,14.1,12.1,7,-0.7,-7.4,-12.4
2099,-18.2,-11.1,-12.6,-4.1,3.4,13.1,13.7,11.6,6.3,-3,-11,-17.4
2100,-17.3,-12,-13.2,-5.9,0.6,8.3,12.2,10.6,6.5,-4.3,-12.7,-17
