"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-18.2,-23.3,-21.1,-11.1,-0.8,10.1,10.1,8.2,4.7,-7.5,-12.5,-21.6
2007,-19.6,-20.9,-23.6,-14.8,-1.9,6.4,9,10.4,1.6,-6.7,-13.6,-22.4
2008,-26.3,-24.8,-22.5,-17.6,-0.4,8.6,12.8,8.4,0.2,-10.4,-19.3,-20.3
2009,-24.7,-28.3,-12.7,-11.5,0.6,9.8,11,9.3,2.9,-3.8,-12.3,-21.4
2010,-20,-19.2,-17.4,-9.3,1.7,9.9,13.2,9.9,5.1,-6.6,-17.2,-20.3
2011,-19.7,-16.1,-20.2,-11.1,1.9,8.8,10.7,9.9,2,-6.1,-14.5,-16.1
2012,-22.5,-21.5,-22.6,-11.5,-0.5,8.3,10.5,8.8,2.1,-10.8,-13.7,-21.4
2013,-25.8,-18,-17.6,-15.1,1.3,8.6,13.5,10.3,1.7,-6.7,-13.6,-19.4
2014,-27,-20.5,-18.6,-6.1,-0.8,7.8,13.3,10.9,2.8,-9.5,-20.1,-24.6
2015,-24,-26.4,-19.3,-7.3,1.1,9.7,13.4,9.9,3.1,-5.9,-9,-19.6
2016,-22.8,-23,-23.5,-10.8,-0.2,8.6,9.7,9.8,3.5,-7.1,-11.7,-26
2017,-28,-18.8,-19.5,-9.9,1,10.3,13.4,10.5,4.8,-4.6,-7.2,-17.9
2018,-14.6,-26.9,-19.9,-8.9,0.1,10.3,9.4,7.2,0.6,-10.5,-15.8,-16.2
2019,-15,-17.5,-20.6,-8.5,3.1,11.3,12,9.8,5.1,-4.9,-11.5,-19.1
2020,-15.2,-18.1,-18.8,-14.2,0.2,10.3,13.1,11.4,6.3,-6.3,-16.4,-23.7
2021,-17.3,-18.1,-18.8,-8.4,1.6,10.2,12.3,10.5,4.7,-8,-10.8,-24.5
2022,-23.7,-24.5,-16.4,-9,-0.4,8.6,12.7,8.9,4.6,-7.6,-18.8,-22.2
