"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-18.5,-22.4,-16.8,-6.9,2,9.9,13.5,11.6,6.5,-4.8,-9.6,-15.6
2007,-16.7,-25.5,-15.8,-5.9,2.7,10.3,12.2,12.2,4.3,-5.2,-18.2,-14.2
2008,-15.8,-18.2,-13.8,-5.9,-1.5,8.9,14.3,12,6.8,-3.1,-14.4,-14
2009,-19.5,-16.5,-15.9,-9.7,1.8,11.3,14.4,8.6,2.4,-6.7,-10.9,-18.4
2010,-26.7,-21.1,-18.9,-10.2,-0.2,9.8,13.7,11.2,4.9,-3.5,-11.1,-20.5
2011,-15.6,-18.9,-13.8,-6,2.1,11.1,13.3,10.9,6.7,-8.8,-17.1,-21
2012,-21.8,-21.1,-15.5,-8.9,-1.3,8.6,12.9,10.4,6.7,-8.2,-20.1,-21
2013,-19.7,-18.1,-10.2,-5.5,2.2,10.8,14.8,11.5,5.6,-2.6,-11.3,-22.7
2014,-23.5,-23,-11.6,-10.8,1.3,10.4,12.2,13.4,6.5,-6.5,-7.2,-16.3
2015,-26.8,-23.8,-20.1,-8.1,2.1,8.5,13.1,9.6,2.8,-5.9,-12.1,-21.5
2016,-22.4,-19.4,-13.9,-5.3,2.1,11.2,10.2,10.5,5.2,-2.9,-13.3,-17.9
2017,-24.6,-17.6,-17.3,-11.4,-0.6,8,12.5,10.4,4,-7.8,-11.7,-20.4
2018,-16.7,-16.3,-16.6,-6.8,3.3,12.7,11.4,12.2,6.6,-4.8,-13.3,-16
2019,-23.7,-14.2,-17.8,-7.2,3.1,10.7,13.4,13.2,6.4,-6.7,-16,-13.1
2020,-19.2,-17.1,-14.2,-8.1,4.2,10.2,14.5,10.6,4.9,-4.8,-12.5,-14.5
2021,-17.7,-23,-16,-5.4,5.2,12.3,14.1,11.8,4.8,-1,-7.2,-13.6
2022,-15.5,-15.1,-12.6,-10.1,2.3,11,15,11.9,6.8,-4.3,-8,-12.2
2023,-14.4,-16.2,-14.9,-11.7,2.7,11.8,14.4,12.2,8.2,-4.2,-9.1,-12.1
2024,-17.2,-16.9,-16.1,-7.8,5,12.8,12,10.3,7.2,-4.2,-7.8,-12.6
2025,-16.9,-15.2,-12.2,-6.8,4.4,10.5,15,13.1,6.1,-3.7,-14.7,-15.9
2026,-24.3,-18.8,-17.5,-9.3,4.7,10.6,13.8,12.1,4.2,-3.8,-10.8,-14
2027,-12,-11.1,-9.9,-6.6,2.8,11.8,15.2,12.9,6.9,-3.6,-10.8,-18.2
2028,-16.3,-13.8,-16.4,-4.6,5.6,12.4,14.1,10.6,6.5,-2.7,-7.1,-11.8
2029,-16.8,-18.7,-16.2,-3.3,3,12.6,15.7,12.1,8,-2.5,-7.9,-10
2030,-8.8,-18.3,-14.8,-9.3,1.9,10.8,12.6,12.4,5.4,-1.9,-5.7,-17.3
2031,-14.7,-12.5,-13.4,-5.2,4.5,12,15.3,12.6,6.4,0.1,-2.7,-11.8
2032,-13.7,-17.4,-15.3,-10.1,3.7,12.1,14.7,11.9,8.4,-1.5,-8.5,-18
2033,-15.3,-14,-14.9,-4.6,3.5,11.3,15.8,12.1,7.8,-3.2,-8.7,-17.1
2034,-15.1,-12.8,-15.6,-3.5,3,14,16,13.7,6.4,-1.6,-11.2,-13.4
2035,-22,-26.3,-21.2,-4.3,1.6,8.7,12.3,12.3,6.9,-1.8,-9,-8.6
2036,-22,-18.5,-16.2,-8.2,2.2,12.7,16.3,11.8,8.4,-2.9,-9.2,-13.7
2037,-17.8,-21.2,-15.5,-3.9,5.3,13.7,16.3,11.5,6.5,-3,-5.4,-14.9
2038,-10.7,-19.6,-14.5,-8.5,3.3,12.5,14,12.4,8.1,-3,-8.9,-15.7
2039,-15.3,-13.1,-13.1,-5.1,3.8,11.4,13.3,14.5,8.8,1.7,-5.6,-8.9
2040,-12.4,-12.2,-12.2,-7.2,4.1,12.7,15.7,13.9,7,-2.5,-4.8,-11.2
2041,-13.3,-16.1,-15.3,-7.3,6.6,14.1,16.1,11.5,6.5,-3.3,-10.2,-10.9
2042,-8.8,-21,-16,-5.2,4.5,12.7,16.5,13,8.1,-2,-7,-10.6
2043,-11.7,-13.5,-11,-5.9,6.2,15.1,17.1,14,7.8,-1.8,-3.8,-9.8
2044,-13.5,-15.3,-12.4,-3.8,3.4,13.7,16.5,14,11.5,1.2,-8.7,-15.8
2045,-16.8,-13.7,-17.1,-3.7,5.5,14.1,16.5,14.3,7.7,-1.9,-4.8,-11
2046,-10.8,-13.8,-12.3,-2.6,4.6,15,16.7,14.2,6.3,-0.8,-7.5,-12.7
