"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2062,-15.7,-13.6,-13.1,-5.6,2.1,11.7,15.8,14.6,5.5,-3.5,-8.7,-17.9
2063,-17,-26,-19.8,-11.7,2.9,10.5,17.4,14.5,7.7,-5,-12.8,-16.6
2064,-10.7,-18,-14.3,-9,-0.3,11.5,16.7,14.4,8.4,-4.4,-9.6,-18.1
2065,-18.6,-26.8,-17.4,-10.5,3.7,11.6,12.7,10.4,3.4,-4.7,-10.9,-18
2066,-17.4,-21.7,-17.8,-14.7,2.3,11.6,16.1,12.4,3.8,-4.1,-9.5,-19.6
2067,-21.7,-21,-18.8,-6.9,-1.4,7.2,14.8,12.3,5.2,-7.2,-16.4,-24.3
2068,-23.6,-19.3,-14.4,-7.7,4.8,11.6,16.2,16.6,7,-5.4,-10.5,-16.1
2069,-13.7,-14.4,-16.4,-10.4,0.2,9.4,17.7,14.8,8.5,-3.2,-4.4,-16.6
2070,-17.5,-11.3,-13.3,-15.5,1.2,10.3,16.7,13.9,5,-4.4,-8,-20.2
2071,-14.9,-14.4,-15.5,-5.5,2.7,13.8,15,14.6,7.2,-7.2,-10.3,-10
2072,-16.5,-25.4,-24.3,-8.5,2.7,11,18.1,13.2,4.2,-5.7,-10.1,-14.9
2073,-18.3,-14.7,-16.7,-5.7,0.6,9.8,12.2,15.4,8.2,-1,-7.7,-15.7
2074,-16.1,-13.2,-19.4,-6.1,4,13.2,17.8,14.4,4.5,-1.5,-8.3,-15.6
2075,-20.1,-13.1,-12.7,-9,0.6,9.4,15.3,14.6,5.6,-6.7,-17.2,-17.5
2076,-21.6,-19.3,-21.3,-15.8,-3.3,12.3,15.1,11.3,4.8,-2.1,-14.6,-14.1
2077,-17.2,-13.1,-15.8,-6.7,-1,11.3,15.9,12,6.1,-7.6,-11.7,-18.4
2078,-17.7,-22.9,-16.9,-12.1,-0.4,11.3,17.3,14.1,8.8,-1,-8.3,-12.8
2079,-19.9,-16.1,-14.3,-10.6,3.5,12.4,16.1,14.9,5.4,-1.9,-8.6,-14.4
2080,-24.5,-24,-19.3,-5.3,2.9,11.9,17,9.8,4.1,-5.4,-9.6,-13.8
2081,-15.9,-15.5,-11,-12.7,-0.4,10.4,16.3,14.1,7.1,-4.7,-7.9,-15
2082,-21.8,-16.2,-13.6,-10.3,4.3,12.8,18.8,14.3,6.1,-4.5,-8.9,-15.6
2083,-13.1,-17.2,-16.1,-12.1,-0.6,10.1,15.1,14.2,6.6,-5.7,-11.4,-13.7
2084,-21.5,-17.3,-14.7,-6.9,3.9,11.4,17.6,14.3,7.7,-4.7,-10.7,-13.1
2085,-18,-19.7,-17.6,-5.2,4.7,12.1,16.7,12.9,5.8,-3.8,-6.6,-10.9
2086,-18,-18.6,-21.5,-9.6,3.9,12.2,17.7,12.9,8.7,-1.8,-10.8,-15.8
2087,-17.1,-15.3,-14.8,-8,2,11.5,17.8,17.1,8.8,-3.3,-9.1,-18.7
2088,-13.7,-11.6,-13.6,-7.6,0.5,13.8,19.6,15.7,8.3,-1.7,-12.7,-14.3
2089,-16.9,-13.9,-14.3,-8,2.2,12.6,17.6,17.4,7.7,-3.7,-6.2,-15.8
