"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,33,15,15,35,42,52,44,67,76,65,49,39
2007,39,33,16,29,23,61,72,129,78,57,34,36
2008,30,34,29,24,52,52,52,67,98,33,43,33
2009,26,32,13,30,37,54,84,89,100,56,47,44
2010,40,29,25,31,54,50,72,85,107,71,75,47
2011,29,37,24,26,24,70,66,85,95,84,31,43
2012,33,23,25,16,33,75,86,130,68,59,45,44
2013,31,21,18,31,16,61,82,133,117,49,40,48
2014,14,27,37,20,23,54,72,52,59,48,40,45
2015,45,31,24,38,65,56,97,180,76,77,48,44
2016,32,18,25,24,35,62,98,121,55,50,22,26
2017,29,22,27,19,22,60,67,74,80,64,28,49
2018,46,29,19,33,24,53,66,42,72,36,53,34
2019,20,36,10,18,24,50,86,80,89,52,40,32
2020,34,34,36,10,20,67,86,92,53,74,25,40
2021,19,33,11,22,28,51,52,68,72,17,26,48
2022,31,11,33,13,38,54,62,107,50,99,34,62
2023,31,27,26,21,14,81,76,126,44,73,31,36
2024,28,34,19,21,29,57,83,87,87,54,36,36
2025,20,23,34,21,63,50,66,98,36,58,33,38
2026,31,29,29,18,39,49,106,112,49,19,39,48
2027,21,51,24,22,16,61,79,51,92,34,46,42
2028,30,31,26,27,33,67,67,90,85,71,34,22
2029,18,32,17,22,39,53,82,93,62,69,51,65
2030,23,52,36,36,35,54,74,164,64,62,24,44
2031,69,20,31,15,21,58,57,113,82,44,48,18
2032,35,22,31,22,32,74,81,75,109,95,47,55
2033,25,38,37,21,54,35,89,109,64,44,55,62
2034,50,47,18,20,59,42,79,61,122,73,75,40
2035,29,41,33,18,39,63,55,116,51,24,46,53
2036,32,38,36,25,22,64,64,67,70,48,78,50
2037,56,35,15,16,40,48,72,94,50,31,39,42
2038,37,29,21,9,33,68,69,85,52,34,22,51
2039,49,56,34,22,58,76,78,97,67,99,56,40
2040,57,53,25,15,30,45,64,108,65,88,31,41
2041,30,14,39,39,55,53,60,120,73,33,54,67
2042,35,21,30,29,27,82,72,92,101,59,42,29
2043,22,15,17,28,47,70,72,130,124,48,37,59
2044,24,20,42,30,34,44,68,95,81,52,30,35
2045,35,30,47,28,50,65,78,57,54,55,52,43
2046,36,13,27,13,37,65,70,89,72,45,39,55
2047,42,36,18,24,22,67,95,56,80,41,68,44
2048,47,51,25,25,58,46,92,80,92,59,50,37
2049,38,23,10,20,56,46,70,108,84,50,61,50
2050,27,25,15,22,24,92,103,113,38,38,31,38
2051,59,34,24,13,29,56,79,60,91,57,27,62
2052,23,29,30,24,34,54,93,96,132,58,29,48
2053,15,17,25,17,37,51,76,128,111,49,31,76
2054,48,37,35,46,54,66,59,163,59,43,26,61
2055,40,34,29,18,63,81,68,88,59,88,43,27
2056,21,36,28,43,52,46,68,47,104,78,48,36
2057,41,23,24,11,28,58,85,72,56,81,40,31
2058,39,38,37,23,37,53,93,57,77,78,85,54
2059,40,29,27,14,36,60,52,80,112,46,31,42
2060,59,23,24,20,29,60,112,114,35,48,38,39
2061,36,26,34,27,29,66,88,58,50,64,61,24
2062,33,24,25,24,40,67,87,86,69,52,43,33
2063,26,22,26,22,45,66,77,114,36,77,27,39
2064,31,21,25,26,27,55,43,76,98,34,48,78
2065,22,30,31,20,28,73,57,167,88,53,42,55
2066,60,36,19,47,24,70,61,89,67,90,32,37
2067,29,37,37,15,62,67,55,93,44,41,23,29
2068,36,29,23,16,25,54,60,100,70,98,47,53
2069,35,35,24,39,68,67,95,79,60,45,59,13
2070,35,45,42,13,33,58,60,123,94,53,49,29
2071,49,22,23,15,45,75,90,76,70,48,73,74
2072,52,16,11,25,20,58,93,124,58,48,56,49
2073,31,32,24,25,55,44,84,95,51,53,51,36
2074,38,38,36,25,38,76,91,106,54,78,41,37
2075,21,55,43,29,25,68,80,75,80,39,17,47
2076,21,25,40,25,32,45,54,132,57,60,61,46
2077,49,25,32,21,42,78,110,128,94,61,39,55
2078,40,46,50,37,24,65,78,121,90,79,60,44
2079,15,29,19,22,19,58,42,103,58,66,51,53
2080,29,28,20,11,48,78,86,126,89,100,60,47
2081,37,27,25,21,51,25,95,97,51,77,53,33
2082,43,28,20,30,36,71,63,112,59,90,56,51
2083,36,17,29,22,47,79,67,84,52,43,41,47
2084,22,43,33,26,28,34,71,106,79,51,48,33
2085,52,21,35,18,32,83,76,91,82,58,64,52
2086,63,45,32,15,23,75,49,157,89,60,52,47
2087,40,37,37,21,31,66,93,70,95,65,59,48
2088,52,25,37,14,44,68,79,160,94,46,38,46
2089,34,32,26,20,42,67,87,111,53,51,65,17
2090,27,19,33,24,25,55,91,129,86,96,40,44
2091,37,36,38,16,25,72,81,92,76,53,34,71
2092,55,29,31,14,20,57,89,182,112,110,43,31
2093,27,35,35,28,62,46,80,131,81,87,57,20
2094,37,45,32,30,56,75,88,129,87,69,31,45
2095,16,58,56,22,32,51,73,134,93,57,36,65
2096,25,21,29,32,32,70,104,150,48,51,33,60
2097,32,17,22,22,57,36,59,108,52,61,62,74
2098,21,37,24,27,38,63,79,98,107,60,61,55
2099,37,25,30,16,46,62,93,160,60,69,33,34
2100,38,45,35,27,62,62,84,157,80,63,59,60
