"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-19.7,-14.4,-12.9,-9.4,-1,8.6,13.4,12.5,6.2,-3.3,-10.9,-14.4
2007,-15.5,-20.6,-13.3,-7.6,2.5,9.4,14.1,12.1,5.9,-3.3,-8.2,-20
2008,-14.4,-18.9,-15.5,-10.2,2.3,9.3,13.7,10,3.6,-3.1,-11.7,-17.5
2009,-23.8,-21,-19.6,-13.5,-1.3,7.9,12.9,10.4,4.1,-6.8,-16.8,-14.8
2010,-12,-17.9,-16,-14.8,0,8.7,12.3,11.8,3.4,-5.4,-13.9,-14.4
2011,-20.1,-19.5,-18.2,-13.1,-1.1,7.5,13,12.3,5.7,-5,-12.4,-20.5
2012,-22.9,-18.7,-12.3,-9.9,0.6,8.4,12,9.8,5.3,-5.2,-9.8,-18.3
2013,-13.5,-18.9,-13.3,-9.5,-0.3,7,12.4,10.3,5.2,-4,-8.5,-18.2
2014,-19,-22.2,-13.6,-12.7,0.3,7.7,13.6,11.2,7,-2.7,-10.7,-20.4
2015,-18.3,-26.2,-19.5,-11.9,-1,7.9,10.4,9.7,4.5,-2.8,-9.2,-14.2
2016,-18.3,-14.7,-18.9,-11.1,0.5,7.3,10.9,11.2,5,-3.1,-13.4,-21.8
2017,-22.1,-17.7,-18.1,-9.6,0.4,6.7,10.9,10.7,6,-6.8,-17,-22.2
2018,-21.7,-26.5,-16,-7.7,0.8,9.1,11.4,10.7,5.9,-5.4,-13.3,-14.5
2019,-23.9,-20.2,-18.5,-15.9,-2.3,7,11.1,10,3.4,-5.1,-15.6,-11.9
2020,-20.5,-16.4,-15.8,-13,0.2,9,12.2,9.8,5.3,-5,-12.3,-21.8
2021,-17.1,-19.4,-20.7,-13.2,0.9,8.2,12.4,11,4.9,-3.2,-13.1,-15.9
2022,-22.1,-19.4,-17.6,-9.8,1.2,9.8,12.4,10.4,3.5,-5.6,-11.1,-14.9
2023,-22.3,-22.5,-15.3,-10,1.3,9.2,14,10.6,5.3,-4.6,-15,-17.1
2024,-21,-18.1,-18.4,-10.4,0.7,8.7,14,11,4.2,-4.5,-7,-15.1
2025,-15.8,-18.2,-14.1,-11.2,-0.7,8.3,11.1,11.6,5.1,-4.1,-17.2,-17.5
