"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-19.3,-15.6,-10.3,-8,2.2,10.2,14.2,12,3.8,-6.6,-12.2,-16.6
2007,-16.4,-20.7,-11.3,-5.3,4.3,10.8,13.8,10.3,3.4,-6.7,-11.4,-22.2
2008,-14.7,-16.6,-14,-6.8,4.1,11.7,13.9,9.1,1.4,-6.2,-14.5,-20.8
2009,-24,-18.8,-17.4,-11.2,0.7,9.8,13.7,9.8,2.8,-10,-19,-14.3
2010,-12.1,-16.3,-14.7,-11.1,2.7,10.8,13.7,10.9,1.5,-7.2,-16.2,-15
2011,-19.6,-17.9,-15.8,-10.3,1.5,9,14.9,11.6,3.7,-8.7,-13.3,-21.5
2012,-22.6,-15.8,-10.1,-7.8,2.2,9.6,11.8,9.4,3.9,-6.3,-11.3,-17.9
2013,-13.7,-17.5,-12.4,-7.9,1.7,7.9,11.9,9.4,3.4,-6.6,-11.6,-20.8
2014,-17.4,-22.8,-12.8,-10.4,2.9,9.3,13.4,10.3,5.6,-5.6,-11.4,-21.4
2015,-18.7,-24.7,-16.5,-9.8,1.1,9.7,10.9,9.2,3.4,-4.8,-9.2,-14.7
2016,-18.8,-13.6,-16.8,-7.7,2.8,8.8,10.8,10.4,3.3,-5.2,-15,-23
2017,-22.1,-16.3,-16.3,-6,4.2,9.1,12.1,10.3,4.5,-9.9,-18,-22.1
2018,-22.5,-24.9,-14.9,-5.4,2.7,11.7,11.1,9.9,4.2,-8.1,-14.7,-15.3
2019,-25.9,-19.3,-15.7,-12.5,0.6,8.7,11.6,9.8,2.2,-8.6,-17.6,-12.4
2020,-19.4,-14.8,-14.2,-11,2.1,9.5,11.8,9.1,4,-8.7,-16.9,-21.7
2021,-17.7,-16.6,-20,-10.1,3.2,10,11.9,10.1,2.9,-5.2,-15.5,-16.5
2022,-21.7,-19.5,-13.1,-7.2,3.1,10.9,11.9,9.1,2.3,-8.9,-12.7,-15.7
2023,-23.5,-20.2,-13.9,-6.9,3.5,10.5,13.9,9,3.8,-7.9,-17,-17.3
2024,-22,-16.3,-15.7,-6.5,3.1,9.7,13.9,9.8,2.6,-7.5,-8.1,-17.4
2025,-16,-16.3,-11.3,-8.2,2,9.7,11.2,11.5,3.2,-5.5,-20.1,-17.3
2026,-14.5,-24.7,-15.5,-5.6,2.3,9.2,11.2,9.9,0.8,-7.2,-18.7,-25.4
2027,-17,-22.3,-13.7,-6.5,4.1,10.7,12.5,10,4.3,-6.5,-11.2,-19.6
2028,-19.8,-13.8,-12.8,-7.6,3.2,11.4,12.8,12.1,5.5,-3,-16.6,-17.7
2029,-13.4,-18.3,-10.1,-6.6,3.6,9.2,13.2,9.7,4.3,-2,-11.6,-13.7
2030,-20.1,-11.9,-12.9,-5.7,2.9,10.8,12.3,11.7,4.5,-6,-18.6,-22.8
2031,-15.9,-21.1,-12.8,-7.2,2.6,9.5,13,9.6,1.4,-7.6,-15.5,-16
2032,-19.5,-17.8,-13.8,-4.8,1.4,7.4,11,9.3,1.7,-5.7,-13.5,-20.4
2033,-21.8,-18.3,-11,-5.6,5.5,10.7,12,10.5,1.8,-8.3,-10.7,-16.9
2034,-18.8,-14.6,-8.3,-7.4,4.2,10.6,13.9,9,5.3,-2.6,-8.8,-14.3
2035,-17.7,-23.2,-15.6,-10.4,1.7,10.8,11.3,11,3.9,-2.1,-13.5,-24.7
2036,-20.3,-14.1,-13.7,-11.8,3.7,10.3,13.6,12,4.4,-4.4,-11.5,-19.7
