"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,23,24,23,18,19,21,56,61,37,28,42,10
2007,20,12,14,23,34,39,33,60,27,25,12,25
2008,19,25,26,25,29,29,68,121,53,35,34,17
2009,21,11,18,14,16,18,33,81,39,29,22,20
2010,7,9,29,23,27,32,61,55,48,52,24,19
2011,33,17,10,11,26,59,37,60,37,34,16,15
2012,25,12,21,18,11,20,31,48,46,32,25,13
2013,22,21,20,12,17,25,48,45,67,41,29,29
2014,29,14,21,12,15,22,38,66,52,43,35,34
2015,24,12,10,21,23,89,65,67,22,57,27,21
2016,23,19,20,17,7,18,64,90,70,41,25,28
2017,27,10,14,19,13,20,96,25,29,49,30,22
2018,24,28,14,7,11,36,17,46,42,29,11,28
2019,16,19,21,25,23,19,26,98,44,39,29,23
2020,14,16,17,37,23,55,60,87,61,41,15,29
2021,20,26,15,15,27,43,51,61,46,35,47,14
2022,17,18,34,15,19,30,32,82,48,29,32,14
2023,18,14,20,18,20,39,47,62,63,49,41,12
2024,30,19,18,13,21,8,33,60,38,50,31,29
2025,6,27,17,15,14,17,87,80,37,39,16,43
2026,15,15,16,11,32,31,48,125,72,22,13,25
2027,16,31,17,25,26,19,25,68,67,46,49,31
2028,40,19,20,10,9,37,43,64,38,46,39,29
2029,25,31,18,18,18,38,37,70,38,44,40,22
2030,12,25,17,11,10,21,51,128,65,43,25,21
2031,20,15,30,24,15,23,53,104,33,41,20,20
2032,16,20,8,12,14,29,38,38,53,31,67,29
2033,17,28,29,28,21,16,52,43,54,47,21,47
2034,16,13,11,10,11,19,33,102,60,31,31,19
2035,16,10,8,13,19,42,55,75,23,41,20,25
2036,17,20,23,21,35,33,102,69,54,43,37,16
2037,23,22,19,16,16,15,46,98,47,28,46,19
2038,19,13,21,17,16,24,39,59,43,40,41,26
2039,17,20,16,15,11,36,23,69,42,40,25,20
2040,17,17,16,21,6,31,77,73,44,29,34,24
2041,26,10,15,15,13,13,45,49,51,43,39,22
2042,24,21,23,18,14,35,45,40,36,52,21,20
2043,17,21,11,16,10,28,48,102,36,47,33,23
2044,38,23,27,17,18,39,154,96,42,27,24,15
2045,30,28,16,14,8,22,54,82,51,9,32,38
2046,26,26,21,6,28,95,70,57,60,48,24,30
2047,27,16,16,7,5,28,42,80,34,44,34,35
2048,14,18,28,12,28,34,34,118,46,34,18,30
2049,26,16,10,12,17,16,21,54,33,69,29,43
2050,12,25,24,13,13,42,23,57,45,45,22,24
2051,19,22,25,11,2,41,22,80,55,48,33,34
2052,15,17,20,11,6,22,66,103,58,42,43,12
2053,42,14,6,10,14,28,36,33,39,34,29,23
2054,19,20,19,12,35,21,48,73,28,39,31,16
2055,35,24,13,25,16,57,14,56,55,48,31,24
2056,13,13,17,28,30,31,71,82,51,38,35,25
2057,9,11,21,25,31,39,31,98,39,38,19,27
2058,25,20,21,15,13,24,76,69,31,40,15,15
2059,18,16,14,10,26,44,60,104,39,40,49,25
2060,15,9,21,12,27,18,113,101,66,30,25,22
2061,31,21,30,21,34,18,31,167,71,60,25,36
2062,27,17,22,14,11,26,52,106,36,28,27,19
2063,23,15,13,16,22,16,27,104,70,83,69,37
2064,25,8,24,28,11,33,36,68,47,35,35,25
2065,20,36,20,22,28,26,98,86,53,37,26,24
2066,17,13,10,21,22,22,19,84,43,29,37,24
2067,18,12,18,24,34,88,46,29,42,58,29,26
2068,25,22,22,22,6,17,58,82,71,79,30,35
2069,35,14,17,17,6,32,48,91,50,36,28,47
2070,24,14,6,12,21,16,18,79,36,45,30,16
2071,28,24,11,23,19,22,59,118,29,60,14,41
2072,24,16,14,12,34,32,31,71,60,44,21,32
2073,17,19,23,15,19,84,41,89,75,51,28,45
2074,26,18,46,29,7,20,43,73,35,31,28,24
2075,23,23,17,14,21,23,16,105,30,31,20,21
2076,16,12,12,31,36,20,37,68,30,51,27,18
2077,11,18,20,13,14,16,15,88,37,60,34,39
2078,15,27,19,18,26,69,103,149,50,37,29,17
2079,31,11,17,20,20,29,42,107,59,33,45,22
2080,18,24,22,17,5,17,24,100,70,32,40,37
2081,8,14,10,24,16,49,73,89,42,38,23,28
2082,20,16,9,19,8,28,48,82,53,39,36,30
2083,18,30,16,21,30,33,35,67,46,46,28,26
2084,17,20,18,20,16,28,102,92,41,26,35,19
2085,20,31,16,20,9,21,38,90,45,42,19,38
2086,31,23,18,18,23,32,75,77,83,50,35,43
2087,21,15,13,16,15,36,22,36,57,41,28,41
2088,29,27,23,17,21,11,28,32,35,34,40,19
2089,32,17,12,37,13,21,42,96,45,65,21,17
2090,21,20,13,13,21,17,40,89,37,35,34,42
2091,24,26,21,14,13,24,44,63,34,45,24,18
2092,15,18,8,11,11,82,52,108,77,42,15,25
2093,12,16,8,18,26,32,49,64,45,36,40,22
2094,21,11,30,25,13,23,113,107,77,38,31,25
2095,32,40,12,16,23,85,148,125,77,43,32,22
2096,20,13,10,14,28,49,77,31,57,41,22,31
2097,26,17,13,24,8,17,45,122,27,35,43,21
2098,16,32,11,19,17,87,44,146,40,41,34,22
2099,11,16,15,20,9,16,51,113,40,23,32,21
2100,16,18,24,14,12,39,46,93,54,50,29,31
