"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-17.3,-22,-14.7,-13.3,0.4,10.3,11.2,10.3,4.5,-6.4,-13,-30.7
2007,-27.7,-29.7,-19.9,-10.6,-2.6,8.2,13.1,11.1,1.5,-10.4,-19.7,-28.9
2008,-29.7,-23.4,-14.2,-14.5,-2.8,6.7,12.7,9.9,5.6,-9.6,-11.9,-21.7
2009,-26.3,-25.6,-19.5,-12.1,1,9.8,14.9,10.7,4.6,-4.9,-15.5,-19.4
2010,-29.9,-28.4,-17,-11.3,-1.5,9.8,12.1,10.5,3.6,-9.6,-15.8,-23.1
2011,-22.3,-29.8,-26.6,-14.8,-2,6.7,12.9,6.8,-0.2,-11.9,-23.7,-23.5
2012,-22.5,-30.2,-17.7,-9.1,0.2,9.9,14,10.4,1,-6.6,-18.6,-26
2013,-28.7,-18.9,-18.9,-10.9,0.9,10.4,12.6,13.1,6.2,-9.6,-17,-16.4
2014,-17.6,-25.7,-20.2,-14.8,-2.2,9.8,15.1,12.8,4,-5.3,-11.8,-16.6
2015,-18,-22.7,-15.6,-12.4,-2.8,5.7,12,11.9,6.9,-6.1,-15.7,-28.4
2016,-26.6,-22.2,-14.7,-7.7,-0.3,11,12,9.8,5.8,-8.6,-17.9,-21.5
2017,-24.9,-28.5,-26.7,-15,-2.8,9.6,11.7,9.2,3.3,-4.2,-11,-19.3
2018,-21.1,-18.3,-21.6,-12.2,1.1,9.8,15.4,13,3.5,-6.3,-16.9,-24.8
2019,-24.9,-19.4,-15.5,-8.2,0.2,11,15.5,10.8,3.2,-7.9,-12.8,-17.4
2020,-21.2,-15.2,-18.3,-8.8,-0.2,9.9,15.4,10.6,3.7,-4.1,-15.8,-16.1
2021,-26.1,-22.1,-20,-9.8,-2.7,7.1,12.4,10.1,3,-11.6,-14.5,-29.6
2022,-20.4,-19.6,-19.4,-12.9,-1.5,9.2,13.4,11.9,5.4,-9.4,-16.9,-26.7
2023,-21.3,-20.3,-21.7,-13,-0.9,8.7,12.5,11.9,4,-8.3,-15.6,-28
2024,-21.4,-23.2,-15.5,-11.8,-2.6,10.8,14.5,13.1,2,-7.8,-13.3,-20.1
2025,-30.1,-21.1,-21.8,-13.5,-1.4,9.9,11.8,9.9,4,-8.4,-21.9,-19.9
2026,-22.5,-18.1,-19.1,-14.9,-1.9,10.3,12.9,7.9,4.4,-4.9,-16.2,-21.9
2027,-21.9,-18.2,-20.7,-10.3,-4.4,10.1,14.7,11.9,6.9,-3.5,-16.9,-20.2
2028,-22.9,-27.5,-22.4,-16.6,-0.6,8.6,13.9,12.3,2.6,-5.6,-11.5,-22.7
2029,-26.4,-19.4,-15.7,-12.9,-3.9,8.5,15.6,13.1,5.6,-7.4,-14.6,-26.8
2030,-24.8,-20.5,-20.8,-10.6,-0.2,11.3,13.2,9.5,5.6,-5.2,-16.7,-21.7
2031,-21.1,-28.4,-16.6,-11.8,-0.6,10.2,14.3,11.1,2.8,-7.9,-17.3,-22.5
2032,-19.2,-19.6,-19,-8.3,1.3,12.7,15.3,12.8,7.5,-4.9,-10.7,-19.9
2033,-22.3,-22.9,-19.2,-11.9,-0.7,10.7,16.2,15.4,6.6,-3.6,-10.5,-15.6
2034,-19.4,-21.5,-17.7,-12.2,-0.5,12,16.1,11.5,4.3,-7.4,-8.3,-16.3
2035,-20,-16.3,-24.6,-14.7,0.5,10.6,14.1,13.6,3.9,-5.7,-10.9,-23.2
2036,-25.9,-26.8,-18.8,-11.4,-3.6,8.2,11,9.3,4.7,-8.6,-17.1,-18.1
2037,-28.8,-18.7,-15.6,-9,2.5,10.8,15.9,11.4,4.8,-8.7,-11.2,-24.3
2038,-19.8,-21.8,-16.8,-13.2,0.7,8.3,13.8,10.2,2.4,-8.2,-13.5,-15.4
2039,-22.2,-15.9,-23.2,-16.2,1.2,11.1,16.4,12.9,5.6,-6.1,-13.8,-19.6
2040,-19.7,-21.5,-18.8,-7.4,1.5,10.2,13.7,12.1,6.1,-4.4,-10.6,-20.5
2041,-20,-27,-23.5,-7.3,3.8,9.9,15.3,9.6,4.8,-6.7,-11.1,-19.1
2042,-21.5,-17.6,-20,-11.3,0.2,9.9,13.8,14.6,7.8,-4.1,-19.3,-20.4
2043,-19.9,-17.5,-15.8,-8.7,1.5,11.5,16,9.8,4.7,-6.6,-13.1,-21.7
2044,-17.2,-21.5,-14.6,-10.3,-3.2,10.2,10.2,7.8,2.3,-12.4,-19.9,-21.9
2045,-15.5,-17.6,-17.2,-13.7,2.2,11.1,15,11.4,7.6,-8.3,-12.2,-15.7
2046,-21.4,-20.4,-14.7,-15.2,-2.6,5.5,12.1,11.1,4,-6.2,-13.2,-17.7
2047,-14.1,-15.8,-10.9,-10.8,4.7,10.5,16.8,13.2,6.5,-4.5,-8.4,-12
2048,-15.5,-16.7,-16.2,-8.9,0.1,11.8,16.2,14.2,4.3,-3.5,-14,-18.6
2049,-19.4,-19.1,-20.1,-13.6,0,11.5,16.6,15.1,8.1,-1.5,-6,-15
2050,-18.5,-15.1,-13.5,-8.1,4.6,10.7,17.7,15.3,7.5,-3.8,-13.6,-14.9
2051,-20.1,-19.3,-13.1,-9.3,4.8,10.8,16.1,12.6,7.5,-2.9,-12.9,-17.9
2052,-24.5,-22.5,-17.8,-8.5,5.7,10.4,14.6,12.1,8,-4.6,-8,-17.7
2053,-24.9,-22.2,-24.3,-6.2,3.3,11.1,16.5,16.2,7.5,-6.3,-10,-24.2
2054,-24.4,-19.3,-19.4,-11.7,-3.4,10,15.5,13.8,4.7,-6.5,-14.8,-21.8
2055,-21.6,-18.8,-12.3,-7.6,-0.6,8.4,16.6,14.5,7.7,-3.8,-6.8,-15.9
2056,-23,-19.8,-15.2,-9.6,-0.8,10.8,15.1,13.3,5.7,-2.9,-8.3,-19.7
