"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,35,36,40,29,23,40,112,130,70,40,62,17
2007,40,23,32,40,47,57,61,59,53,47,23,43
2008,39,49,38,34,56,58,87,173,90,58,51,23
2009,37,24,25,30,25,36,72,103,90,45,31,30
2010,17,14,52,35,59,41,81,112,85,106,38,28
2011,50,38,16,21,39,53,59,88,64,54,22,24
2012,49,34,32,20,25,28,51,52,67,64,32,19
2013,39,30,25,12,39,37,59,96,114,63,47,40
2014,44,21,39,27,42,31,64,84,81,66,56,44
2015,44,23,22,26,56,94,86,147,47,79,52,32
2016,27,32,26,25,13,24,109,128,128,50,41,41
2017,43,25,33,32,29,38,186,37,59,102,45,38
2018,43,41,26,13,36,55,27,76,64,31,32,37
2019,27,40,34,34,27,25,46,135,95,66,54,36
2020,25,32,18,44,33,87,104,116,133,82,29,43
2021,25,43,27,21,61,79,62,95,78,32,68,27
2022,36,22,47,28,52,32,63,125,98,42,51,25
2023,37,22,28,32,36,43,98,92,136,77,36,25
2024,55,30,28,18,41,25,64,111,76,67,52,35
2025,12,38,30,25,36,36,123,108,68,60,19,60
2026,28,26,28,23,76,35,75,197,112,26,19,36
2027,35,53,38,39,50,35,35,140,116,68,66,48
2028,66,30,29,22,15,74,69,118,73,83,50,48
2029,41,49,25,33,55,73,69,76,80,56,61,31
2030,19,35,32,19,17,39,83,143,127,80,30,33
2031,37,27,57,45,32,40,76,117,67,42,30,32
2032,33,26,22,19,17,47,63,54,106,38,106,35
2033,29,45,43,39,37,25,112,75,132,96,30,54
2034,28,19,25,16,14,39,84,204,101,38,71,26
2035,27,18,13,20,49,50,98,114,50,77,40,38
2036,29,44,41,32,71,37,168,110,106,48,56,21
2037,41,36,26,22,45,33,79,125,100,25,78,24
2038,30,18,31,20,36,38,66,98,77,53,55,37
2039,32,38,38,24,28,43,34,101,67,50,33,37
2040,21,28,33,36,18,51,155,82,83,51,54,39
2041,35,29,29,22,41,21,84,88,78,75,64,35
2042,31,38,44,33,34,43,58,66,75,81,26,37
2043,28,40,20,19,32,70,85,151,76,73,44,33
2044,64,40,41,29,23,57,231,169,88,33,40,24
2045,46,50,20,25,20,32,76,111,89,10,61,52
2046,33,43,35,9,56,106,71,112,143,92,43,51
2047,52,28,28,9,14,34,58,114,57,48,58,46
2048,29,25,43,23,58,49,56,150,63,58,38,31
2049,41,28,22,17,26,23,40,70,53,75,54,58
2050,18,38,38,27,35,46,50,132,68,59,27,40
2051,28,37,46,20,6,59,35,138,114,73,50,51
2052,18,29,33,10,14,33,90,129,113,53,69,17
2053,60,17,14,16,23,34,55,78,84,54,52,32
2054,40,38,45,16,90,34,106,147,50,49,51,30
2055,58,34,27,40,35,81,32,96,106,71,49,29
2056,24,31,32,38,48,45,87,161,101,45,54,28
2057,12,20,30,38,49,55,47,131,83,60,37,37
2058,33,55,43,21,24,40,102,120,34,80,31,20
2059,40,35,28,13,63,55,108,147,91,48,83,32
2060,40,25,32,16,72,41,195,178,129,51,35,40
2061,50,50,54,27,59,29,48,226,109,95,45,45
2062,31,28,33,29,13,34,81,105,61,36,45,25
2063,36,29,24,27,42,37,36,177,154,165,110,36
2064,38,18,46,36,28,35,60,106,102,67,53,31
2065,39,56,41,29,65,48,130,122,127,33,58,29
2066,25,23,20,27,63,31,37,103,89,51,53,40
2067,28,26,37,49,84,133,77,49,65,93,46,37
2068,38,41,38,37,13,33,76,119,155,134,31,54
2069,52,30,24,23,16,38,97,147,80,51,32,70
2070,46,25,9,15,36,25,28,114,64,59,53,29
2071,55,33,18,38,33,33,82,234,47,123,18,71
2072,39,22,27,19,81,58,45,114,114,61,35,49
2073,24,36,38,23,19,81,53,153,153,111,57,60
2074,57,32,61,26,18,41,80,103,59,48,50,33
2075,38,40,37,13,42,36,53,200,48,46,30,33
2076,29,21,22,56,83,33,73,67,55,82,55,19
2077,33,32,29,27,30,42,31,132,69,107,55,47
2078,24,34,39,23,60,81,187,244,119,42,59,26
2079,43,14,38,23,44,47,58,112,109,53,78,23
2080,23,39,32,27,13,20,54,130,106,43,79,57
2081,9,15,13,39,39,82,122,135,84,65,46,31
2082,37,22,12,31,30,29,89,163,73,67,55,35
2083,29,44,37,36,80,33,68,128,70,70,40,45
2084,26,38,33,39,33,47,156,148,82,42,63,38
2085,42,47,35,20,20,38,48,146,81,58,35,60
2086,64,41,27,32,54,35,116,114,145,62,53,55
2087,30,26,32,27,15,44,34,93,89,69,45,57
2088,52,52,42,23,48,33,34,78,73,51,56,28
2089,51,39,37,50,18,34,84,152,95,137,43,23
2090,35,40,36,17,37,27,68,123,85,70,60,49
2091,48,39,32,15,29,30,68,74,48,67,39,28
2092,28,26,18,14,21,84,73,164,164,70,32,33
2093,18,28,16,29,62,46,59,79,58,65,42,22
2094,33,15,45,40,27,54,185,138,156,72,48,37
2095,65,74,38,30,42,109,217,256,142,78,52,38
2096,43,18,20,23,54,59,125,47,123,81,36,34
2097,39,29,25,39,18,38,46,169,70,64,78,37
2098,30,47,13,37,24,102,55,223,59,89,60,29
2099,19,26,22,22,13,24,99,204,75,34,43,38
2100,36,29,36,22,30,55,97,143,103,92,69,46
