"Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
2006,-15.3,-18.1,-11,-7.9,3.1,11.1,10.3,9.7,4.4,-4,-8.8,-26.9
2007,-23.4,-24.8,-14.7,-5.3,0.4,9.2,12.8,11.6,1.9,-10,-17.3,-25.4
2008,-25,-19.3,-11,-10.1,0,7.1,12.8,9.5,5.9,-9,-13.9,-21.5
2009,-22.5,-19.5,-12.8,-6.8,4.7,11.5,14.3,10.7,4.3,-4.4,-15.5,-17.7
2010,-26.5,-23.2,-11.1,-7.3,1.6,11.2,12.5,9.6,3.9,-8,-16.9,-20.8
2011,-17.5,-24.7,-20.7,-9.6,1.1,8,13.2,7.1,-0.4,-11.2,-21.5,-21.2
2012,-20.2,-23.7,-13,-4.5,3.4,11.6,14.7,10.8,1.9,-5.7,-15.4,-23
2013,-25.1,-15.3,-14.3,-5,5.2,11.9,12.5,11.9,6,-9.4,-15.5,-13.2
2014,-14.3,-18.9,-13.4,-8.8,1.7,11.8,13.5,11.6,3.2,-3.6,-9.7,-13.5
2015,-16.4,-16.1,-11,-5.7,0.6,7.2,13,11.1,7,-4.4,-13.2,-24.5
2016,-23.6,-17.4,-9.1,-2.3,4.3,12.1,11.3,9.5,5.7,-9.6,-17.7,-19.2
2017,-21.5,-23.6,-19.1,-9.6,0.5,10.1,10.7,9.7,3.8,-4,-9.6,-16.7
2018,-16.7,-13.5,-14.5,-7.1,4.7,11.6,15.2,11.9,3.2,-6.3,-16.2,-20.8
2019,-23.7,-15.2,-9.6,-3.8,3.5,13.2,15.1,11.1,3.8,-6.9,-11.4,-14.5
2020,-17.1,-10.5,-15.7,-4.7,3.4,11.7,15.2,9.5,3.4,-3.6,-15.9,-15.5
2021,-22.6,-16.4,-13.3,-3.8,1.3,9.1,13.1,9.9,2.7,-10.1,-13.1,-26.2
2022,-18.2,-17.3,-15.4,-7.7,1.3,10,12.3,10.2,4.7,-10.2,-17,-23.1
2023,-16.9,-15.8,-16.5,-6.9,1.9,9.8,12.3,12.6,4.3,-7,-16.5,-24.7
2024,-17,-17.3,-10.3,-6.3,1.5,12.2,14.4,12.4,1.4,-6.1,-10.8,-16.9
2025,-27.5,-15.6,-13.7,-7.3,2.6,12.6,12.3,11,4.3,-6.8,-19.9,-15.3
2026,-19.5,-13.1,-12.7,-8,2,12.2,13.1,7.4,4.8,-5,-16.4,-20.9
2027,-20.8,-14.3,-15.1,-6.8,-0.9,11.3,15,10.7,6.8,-2.6,-13.8,-16.9
2028,-16.4,-20.5,-16.3,-10.4,3.9,9.9,13.5,12.2,2,-4.3,-11.7,-19.4
2029,-22.7,-13.5,-11.1,-6.4,-0.2,9.1,14.4,13.1,5.4,-6.8,-13.8,-23
2030,-22.6,-13.9,-14.5,-5,4.5,13.4,13.1,10.2,6.3,-5.9,-16.5,-17.9
2031,-20.1,-23.2,-10.1,-6.3,2.4,11.7,14.4,11.2,2.5,-9,-17.4,-19.4
2032,-18.5,-14.1,-13.6,-2.7,4.8,13.8,14.6,11.5,7.2,-5.7,-9.7,-17.1
2033,-18.9,-17.8,-15.4,-8,2.9,11.7,15.9,15.2,6.3,-3.6,-9.5,-11.8
2034,-16.1,-17.7,-13.6,-6.4,3.5,13,15.1,9.6,3.9,-6.8,-7.3,-14.1
2035,-16.9,-11.8,-18.9,-8.5,4.6,11.5,13.4,11.9,3.4,-5.9,-11.3,-20.2
2036,-21.9,-18,-13.7,-7.1,0.2,9.3,11.4,8.9,5.3,-8.5,-16.9,-15.7
2037,-23.2,-13,-8.7,-1.6,6.2,11.8,14.6,10.5,4.9,-8.4,-11.7,-21.9
2038,-17.7,-17.6,-10.8,-7.1,4.7,10.3,13.9,9.9,2.9,-7.5,-11.7,-12.3
2039,-19.7,-11.4,-15.1,-10.6,4.9,12.3,16,12.8,6.2,-4.5,-12.7,-17.1
2040,-17.1,-15.4,-12.2,-2.9,5.4,11.3,12.4,11.8,5.3,-4,-10.7,-15.8
2041,-17.8,-20.4,-18.5,-1.8,6.6,11.3,13.5,9.1,4.8,-5.4,-11.1,-16.8
2042,-18.1,-11.6,-13.4,-4.4,4.2,11.6,14.5,13.6,7.8,-2.8,-18,-19.2
2043,-17.8,-12.8,-12.5,-3.9,4.9,12.5,14.7,7.8,4.5,-6.8,-13.4,-20.4
2044,-14.3,-15.2,-9.7,-4.9,0.9,11.8,10.2,7.2,3.4,-11.2,-17.2,-17.6
2045,-12.1,-12.3,-11.7,-8.2,5.9,13,14.8,10.7,8,-8.9,-10.1,-13
2046,-18.6,-13.5,-9.5,-9.5,0.8,6.8,12.8,11.1,4.8,-5.5,-10.8,-14.8
2047,-10.9,-11.5,-5.6,-6,8.3,12.7,15.8,12.6,6.2,-4.7,-9.4,-9.3
2048,-14.6,-11.4,-10.3,-4.3,3.8,13,14.9,13.1,3.8,-3.8,-13.8,-17.4
2049,-16.1,-13.4,-13.9,-7.7,3.7,13.4,16.5,14.3,6.9,-0.6,-5.2,-11.7
2050,-17.3,-10.1,-7.6,-2.3,8.8,12.3,16.9,14.1,6.3,-3.2,-14.7,-13.3
2051,-21.6,-14.6,-7.2,-4.8,8.4,11,14.5,11.4,6.8,-2.7,-12.4,-16.2
2052,-21.6,-18.9,-12.8,-3.3,9.5,12.6,13.9,11.5,7.9,-4.3,-6.7,-17.4
2053,-20,-16.8,-18.6,-0.7,7.5,12.1,15.5,15.6,7.2,-6.2,-9.5,-19.3
2054,-20,-13.2,-13.3,-5.7,0,10.3,14.8,12.5,4.2,-7.2,-14.4,-19.6
2055,-16,-13.4,-7.2,-1.4,3.4,10,16.4,13.9,7.5,-3.7,-5.9,-14.5
